time,split,cpu_limit,cpu_usage,lat50_ms,lat75_ms,lat95_ms,lat99_ms,min_ms,n,ram_limit_mb,ram_usage_mb
1647267555.0,train,5.954955402598974,29.441702625056774,1041.859865498193,901.7946864052468,619.9035481851478,520.698256702458,1597.2504569775642,48.38847322811672,1024.0058575421162,202.59824510044376
1647267622.0,train,5.913607629334887,28.88188000190229,1007.4977506403504,873.3736584371276,602.8620883869246,507.3768338480676,1539.6146470132342,48.455275318529,1024.0056146286256,204.2348406103007
1647267689.0,train,5.872249115960543,28.32159020868602,973.6661580145342,845.3544562119286,585.9885453901181,494.1534374668075,1483.0073593535724,48.520663744299725,1024.0053768579578,205.846216899007
1647267756.0,train,5.830879862475944,27.76083324540795,940.3650876207442,817.737079729649,569.282919194728,481.02806755867766,1427.4285939985778,48.58463850542893,1024.0051442301135,207.43237396656284
1647267823.0,train,5.789499868881088,27.1996091120681,907.5945394589804,790.5215289902897,552.7452098007547,468.0007241236783,1372.8783509482512,48.64719960191662,1024.0049167450925,208.99331181296816
1647267890.0,train,5.7481091351759765,26.63791780866645,875.354513529243,763.7078039938499,536.3754172081979,455.0714071618092,1319.356630202593,48.70834703376276,1024.0046944028943,210.52903043822292
1647267957.0,train,5.706707661360609,26.075759335203013,843.6450098315319,737.29590474033,520.1735414170575,442.2401166730704,1266.863431761602,48.76808080096738,1024.00447720352,212.03952984232723
1647268024.0,train,5.665295447434985,25.513133691677787,812.466028365847,711.2858312297301,504.139582427334,429.50685265746193,1215.3987556252791,48.82640090353047,1024.0042651469687,213.5248100252809
1647268091.0,train,5.623872493399104,24.950040878090764,781.8175691321884,685.6775834620498,488.2735402390269,416.8716151149838,1164.962601793624,48.88330734145202,1024.0040582332406,214.9848709870841
1647268158.0,train,5.5824387992529685,24.38648089444196,751.6996321305561,660.4711614372895,472.5754148521365,404.33440404563606,1115.5549702666367,48.93880011473206,1024.003856462336,216.41971272773685
1647268225.0,train,5.540994364996576,23.82245374073135,722.11221736095,635.666565155449,457.0452062666627,391.8952194494187,1067.1758610443171,48.992879223370565,1024.0036598342544,217.829335247239
1647268292.0,train,5.499539190629927,23.25795941695896,693.0553248233703,611.2637946165283,441.6829144826056,379.5540613263316,1019.825274126666,49.04554466736754,1024.0034683489964,219.21373854559064
1647268359.0,train,5.458073276153023,22.69299792312477,664.5289545178167,587.2628498205274,426.4885394999649,367.3109296763748,973.503209513682,49.096796446722976,1024.0032820065614,220.5729226227917
1647268426.0,train,5.416596621565862,22.127569259228803,636.5331064442896,563.6637307674466,411.46208131874096,355.1658244995485,928.2096672053664,49.1466345614369,1024.0031008069498,221.90688747884232
1647268493.0,train,5.375109226868445,21.56167342527103,609.0677806027886,540.4664374572853,396.6035399389334,343.1187457958523,883.9446472017185,49.19505901150928,1024.0029247501616,223.2156331137424
1647268560.0,train,5.333611092060772,20.99531042125148,582.1329769933141,517.6709698900443,381.9129153605427,331.1696935652866,840.7081495027385,49.24206979694013,1024.0027538361962,224.49915952749188
1647268627.0,train,5.292102217142843,20.42848024717013,555.7286956158655,495.2773280657228,367.3902075835684,319.3186678078512,798.5001741084261,49.28766691772946,1024.0025880650546,225.75746672009092
1647268694.0,train,5.250582602114657,19.861182903026997,529.8549364704436,473.2855119843212,353.0354166080108,307.5656685235461,757.3207210187817,49.33185037387725,1024.0024274367358,226.99055469153944
1647268761.0,train,5.209052246976217,19.293418388822065,504.5116995570478,451.6955216458395,338.8485424338698,295.9106957123714,717.1697902338052,49.374620165383526,1024.0022719512408,228.1984234418374
1647268828.0,train,5.167511151727519,18.72518670455534,479.69898487567815,430.5073570502775,324.82958506114534,284.353749374327,678.0473817534964,49.41597629224826,1024.0021216085686,229.3810729709848
1647268895.0,train,5.125959316368565,18.156487850226828,455.4167924263349,409.7210181976354,310.9785444898375,272.8948295094129,639.9534955778555,49.45591875447146,1024.0019764087197,230.5385032789817
1647268962.0,train,5.084396740899355,17.587321825836526,431.6651222090179,389.3365050879132,297.2954207199462,261.53393611762914,602.8881317068825,49.494447552053146,1024.0018363516945,231.67071436582813
1647269029.0,train,5.042823425319889,17.01768863138443,408.4439742237272,369.3538177211108,283.7802137514716,250.27106919897577,566.8512901405774,49.53156268499329,1024.001701437492,232.777706231524
1647269096.0,train,5.001239369630167,16.447588266870547,385.7533484704628,349.7729560972283,270.4329235844136,239.1062287534527,531.8429708789402,49.56726415329192,1024.0015716661133,233.8594788760693
1647269163.0,train,4.959644573830189,15.87702073229487,363.59324494922464,330.5939202162656,257.25355021877215,228.03941478106,497.8631739219708,49.601551956949,1024.0014470375577,234.9160322994641
1647269230.0,train,4.9180390379199554,15.305986027657406,341.96366366001274,311.8167100782228,244.2420936545473,217.0706272817976,464.9118992696692,49.63442609596457,1024.0013275518252,235.94736650170844
1647269297.0,train,4.876422761899464,14.734484152958148,320.8646046028272,293.44132568309976,231.398553891739,206.1998662556656,432.9891469220353,49.6658865703386,1024.001213208916,236.95348148280215
1647269364.0,train,4.834795745768718,14.162515108197097,300.2960677776679,275.46776703089654,218.72293093034736,195.42713170266384,402.09491687906944,49.6959333800711,1024.00110400883,237.9343772427454
1647269431.0,train,4.793157989527715,13.590078893374258,280.25805318453484,257.89603412161324,206.21522477037232,184.75242362279243,372.2292091407714,49.72456652516208,1024.0009999515676,238.8900537815381
1647269498.0,train,4.7515094931764565,13.017175508489624,260.75056082342803,240.72612695524973,193.87543541181384,174.1757420160514,343.3920237071412,49.75178600561152,1024.0009010371282,239.82051109918032
1647269565.0,train,4.709850256714942,12.443804953543204,241.77359069434755,223.9580455318061,181.703562854672,163.69708688244071,315.5833605781788,49.77759182141944,1024.0008072655123,240.725749195672
1647269632.0,train,4.66818028014317,11.869967228534987,223.32714279729336,207.5917898512823,169.69960709894676,153.3164582219603,288.80321975388426,49.801983972585816,1024.0007186367193,241.60576807101316
1647269699.0,train,4.626499563461143,11.295662333464984,205.41121713226545,191.62735991367836,157.8635681446381,143.03385603461027,263.05160123425765,49.82496245911067,1024.0006351507498,242.4605677252037
1647269766.0,train,4.584808106668859,10.720890268333193,188.0258136992638,176.06475571899423,146.19544599174603,132.8492803203906,238.3285050192989,49.846527280994,1024.0005568076035,243.29014815824385
1647269833.0,train,4.54310590976632,10.145651033139604,171.17093249828844,160.90397726722995,134.69524064027055,122.7627310793012,214.6339311090079,49.8666784382358,1024.0004836072808,244.0945093701334
1647269900.0,train,4.501392972753525,9.569944627884228,154.84657352933934,146.14502455838553,123.36295209021172,112.77420831134218,191.96787950338484,49.88541593083607,1024.000415549781,244.8736513608725
1647269967.0,train,4.459669295630473,8.99377105256706,139.05273679241657,131.78789759246095,112.19858034156944,102.88371201651348,170.3303502024296,49.9027397587948,1024.0003526351045,245.6275741304609
1647270034.0,train,4.4179348783971655,8.417130307188101,123.78942228752,117.8325963694562,101.2021253943438,93.09124219481514,149.7213432061422,49.91864992211202,1024.0002948632516,246.35627767889895
1647270101.0,train,4.376189721053601,7.840022391747349,109.05663001464976,104.27912088937126,90.3735872485347,83.3967988462471,130.14085851452265,49.93314642078769,1024.0002422342216,247.0597620061864
1647270168.0,train,4.33443382359978,7.262447306244807,94.85435997380578,91.1274711522062,79.71296590414224,73.80038197080941,111.58889612757096,49.94622925482184,1024.0001947480148,247.73802711232327
