time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647438187.0,2.0,0.012953,100.0,21.0,896.0,42.582016,1935.0,2108.0,2109.0,2137.0,2138.0,2138.0,2138.0,2138.0,2138.0,0.000517705529095,-0.4349037054525564,-0.9004769663815039,-0.9806146585513088,-0.195946144219018,0.0,0.0,0.0
1647438191.0,2.0,0.013987399999999999,100.0,23.0,793.6,44.000870400000004,2105.2,2243.6,2369.6,2392.2,2393.0,2398.2,2398.4,2398.6,2398.6,0.0005694760820045,-0.4351656251873687,-0.900350419922869,-0.981958712690749,-0.1890954430194635,1.0,1.0,4.0
1647438195.0,2.0,0.015021799999999998,100.0,25.0,691.2,45.419724800000004,2275.4,2379.2,2630.2,2647.4,2648.0,2658.4,2658.8,2659.2,2659.2,0.000621246634914,-0.4354275080871265,-0.900223797286561,-0.9832549074637512,-0.1822355260327968,1.0,2.0,3.0
1647438199.0,2.0,0.0160562,100.0,27.0,588.8,46.8385792,2445.6,2514.8,2890.8,2902.6,2903.0,2918.6,2919.2,2919.8,2919.8,0.0006730171878235,-0.4356893541558724,-0.9000970984706255,-0.9845031799501878,-0.1753667262281195,1.0,3.0,2.0
1647438203.0,2.0,0.017090599999999997,100.0,29.0,486.4,48.2574336,2615.8,2650.4,3151.4,3157.8,3158.0,3178.8,3179.6,3180.4,3180.4,0.000724787740733,-0.435951163358348,-0.8999703234921155,-0.9857034690564438,-0.1684893797546077,1.0,4.0,1.0
1647438207.0,2.0,0.018125,100.0,31.0,384.0,49.676288,2786.0,2786.0,3412.0,3413.0,3413.0,3439.0,3440.0,3441.0,3441.0,0.0007765582936425,-0.4362129356593058,-0.899843472368106,-0.9868557163669824,-0.1616038213465569,0.0,0.0,0.0
1647438211.0,2.0,0.018125,100.0,33.0,384.0,50.5520128,2942.2,2957.4,3458.4,3459.2,3459.2,3480.0,3481.0,3481.8,3481.8,0.000828328846552,-0.4364746710627863,-0.899716545096639,-0.9879598657228964,-0.1547103865963646,1.0,1.0,4.0
1647438215.0,2.0,0.018125,100.0,35.0,384.0,51.4277376,3098.4,3128.8,3504.8,3505.4,3505.4,3521.0,3522.0,3522.6,3522.6,0.0008800993994615,-0.4367363695335462,-0.8995895416947985,-0.9890158633783336,-0.1478094110197639,1.0,2.0,3.0
1647438219.0,2.0,0.018125,100.0,37.0,384.0,52.3034624,3254.6,3300.2,3551.2,3551.6,3551.6,3562.0,3563.0,3563.4,3563.4,0.000931869952371,-0.4369980310232639,-0.8994624621860494,-0.9900236576589748,-0.14090123234218,1.0,3.0,2.0
1647438223.0,2.0,0.018125,100.0,39.0,384.0,53.1791872,3410.8,3471.6,3597.6,3597.8,3597.8,3603.0,3604.0,3604.2,3604.2,0.0009836405052805,-0.437259655562158,-0.8993353065557156,-0.9909831997152256,-0.1339861854154113,1.0,4.0,1.0
1647438227.0,2.0,0.018125,100.0,41.0,384.0,54.054912,3567.0,3643.0,3644.0,3644.0,3644.0,3644.0,3645.0,3645.0,3645.0,0.0010354110581901,-0.4375212431019093,-0.8992080748272671,-0.9918944425835272,-0.1270646086521085,0.0,0.0,0.0
1647438231.0,2.0,0.019317499999999998,100.0,43.5,512.0,51.703808,3781.25,3838.75,3839.5,3839.5,3839.75,3840.0,3840.75,3841.0,3841.0,0.0010871816110996,-0.4377827936073,-0.8990807670178403,-0.9927573419168008,-0.1201368389391375,1.0,1.0,3.0
1647438235.0,2.0,0.02051,100.0,46.0,640.0,49.352704,3995.5,4034.5,4035.0,4035.0,4035.5,4036.0,4036.5,4037.0,4037.0,0.0011389521640091,-0.4380443070823674,-0.8989533831254704,-0.9935718556585506,-0.113203213926215,1.0,2.0,2.0
1647438239.0,2.0,0.0217025,100.0,48.5,768.0,47.001599999999996,4209.75,4230.25,4230.5,4230.5,4231.25,4232.0,4232.25,4233.0,4233.0,0.0011907227169186,-0.4383057834657387,-0.8988259231800588,-0.9943379441105266,-0.1062640715484372,1.0,3.0,1.0
1647438243.0,2.0,0.022895,100.0,51.0,896.0,44.650496,4424.0,4426.0,4426.0,4426.0,4427.0,4428.0,4428.0,4429.0,4429.0,0.0012424932698281,-0.438567222787611,-0.8986983871668859,-0.995055569934659,-0.0993197500098087,0.0,0.0,0.0
1647438247.0,2.0,0.0243546,120.0,41.0,870.4,45.470515199999994,3546.2,3548.8,3549.4,3551.2,3559.8,3563.0,3565.6,3568.2,3570.6,0.0012942638227376,-0.4388286249996996,-0.8985707751094919,-0.9957246981978916,-0.0923705873030884,1.0,1.0,4.0
1647438251.0,2.0,0.0258142,140.0,31.0,844.8,46.2905344,2668.4,2671.6,2672.8,2676.4,2692.6,2698.0,2703.2,2707.4,2712.2,0.0013460343756471,-0.4390899900668115,-0.8984430870250644,-0.9963452961588194,-0.0854169235116465,1.0,2.0,3.0
1647438255.0,2.0,0.0272738,160.0,21.0,819.2,47.110553599999996,1790.6000000000004,1794.3999999999996,1796.1999999999998,1801.6000000000004,1825.3999999999996,1833.0,1840.8000000000002,1846.6000000000004,1853.8000000000002,0.0013978049285566,-0.4393513179929811,-0.8983153229116324,-0.9969173337359468,-0.0784590956920262,1.0,3.0,2.0
1647438259.0,2.0,0.0287334,180.0,11.0,793.6,47.9305728,912.8000000000002,917.1999999999998,919.5999999999999,926.8000000000002,958.1999999999998,968.0,978.4000000000001,985.8000000000002,995.4000000000001,0.0014495754814661,-0.4396126087430199,-0.8981874827863927,-0.9974407829296462,-0.0714974443507898,1.0,4.0,1.0
1647438263.0,2.0,0.030193,200.0,1.0,768.0,48.750592,35.0,40.0,43.0,52.0,91.0,103.0,116.0,125.0,137.0,0.0015013460343756,-0.43987386228175,-0.8980595666665636,-0.9979156182675176,-0.0645323083250376,0.0,0.0,0.0
1647438267.0,2.0,0.031822,200.0,1.0,256.0,48.836608,45.0,91.0,99.0,105.0,117.0,131.0,142.0,148.0,150.0,0.0015531165872851,-0.4401350786132043,-0.8979315745501706,-0.9983418166067576,-0.0575640270856678,0.0,0.0,0.0
