time,cpu_limit,cpu_usage,n,ram_limit_mb,ram_usage_mb,min_ms,lat50_ms,lat75_ms,lat95_ms,lat99_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647853637.0,1.0,0.0064352299999999,450.0,3328.0,1344.724992,79108.786,80331.511,80621.491,81020.441,81264.441,0.6470092670598147,0.6842820002100893,-0.7292174875772517,0.0,0.0,0.0
1647853706.0,2.5,0.01253579,150.0,2560.0,412.028928,1.936,110.732,139.17,174.51,202.061,0.6470858543310102,0.6806143177218039,-0.7326418978683129,0.0,0.0,0.0
1647853775.0,1.75,0.009516255,300.0,2944.0,860.8890880000001,39848.829,40422.592000000004,40583.4245,40870.9455,41079.1675,0.6471624416022057,0.6769294983990716,-0.7360478613495058,1.0,1.0,1.0
1647853844.0,1.0,0.00649672,450.0,3328.0,1309.749248,79695.722,80734.452,81027.679,81567.381,81956.274,0.6472390288734012,0.6732276349985241,-0.7394352922834384,0.0,0.0,0.0
1647853913.0,1.0,0.006497295,450.0,3328.0,1360.955392,79750.128,80838.73250000001,81100.72,81531.787,81821.122,0.6473156161445968,0.6695088207703999,-0.7428041053404516,1.0,1.0,1.0
1647853982.0,1.0,0.00649787,450.0,3328.0,1412.161536,79804.534,80943.013,81173.761,81496.193,81685.97,0.6473922034157923,0.6657731493056531,-0.7461542157380286,0.0,0.0,0.0
1647854051.0,2.5,0.01245904,200.0,2560.0,513.097728,55.699,180.386,210.629,294.198,351.075,0.6474687906869878,0.6620207147061503,-0.7494855390866177,0.0,0.0,0.0
1647854120.0,1.0,0.00624038,500.0,3328.0,1321.8816,85481.303,86479.619,86712.72,87050.771,87337.148,0.6475453779581833,0.6582516114199202,-0.7527979915376226,0.0,0.0,0.0
1647854189.0,2.5,0.01245904,200.0,2560.0,500.051968,6.952,196.148,238.501,324.429,1469.938,0.6476219652293789,0.654465934369118,-0.7560914896693106,0.0,0.0,0.0
1647854258.0,2.5,0.012400305,200.0,2560.0,583.91552,1061.0314999999998,9002.530499999999,12968.001,16026.137,17307.290999999997,0.6476985525005744,0.6506637788604341,-0.7593659505660364,1.0,1.0,1.0
1647854327.0,2.5,0.01234157,200.0,2560.0,667.779072,2115.111,17808.913,25697.501,31727.845,33144.644,0.6477751397717699,0.6468452406041721,-0.7626212918006752,0.0,0.0,0.0
1647854396.0,1.75,0.009407799999999949,350.0,2944.0,1097.711616,45245.45,53685.286,57850.2335,61080.022,61922.484,0.6478517270429655,0.6430104157896195,-0.7658574313709182,1.0,1.0,1.0
1647854465.0,1.0,0.0064740299999999,500.0,3328.0,1527.64416,88375.789,89561.659,90002.966,90432.199,90700.324,0.647928314314161,0.6391594009385466,-0.7690742878239255,0.0,0.0,0.0
1647854534.0,1.0,0.00641293999999995,525.0,3328.0,1519.0056960000002,89680.164,90712.4605,91078.42749999999,91437.23300000001,91755.40349999999,0.6480049015853565,0.6352922930359927,-0.7722717801454811,1.0,1.0,1.0
1647854603.0,1.0,0.00635185,550.0,3328.0,1510.367232,90984.539,91863.262,92153.889,92442.267,92810.483,0.648081488856552,0.6314091894161462,-0.7754498278553199,0.0,0.0,0.0
1647854672.0,1.0,0.00625809,550.0,3328.0,1501.4843733333335,90623.398,91502.34633333333,91776.989,92099.008,92415.58,0.6481580761277476,0.6275101878947011,-0.7786083508981629,1.0,1.0,2.0
1647854741.0,1.0,0.00616433,550.0,3328.0,1492.6015146666666,90262.257,91141.43066666667,91400.08899999999,91755.74900000001,92020.677,0.6482346633989431,0.6235953866201159,-0.7817472697656885,1.0,2.0,1.0
1647854810.0,1.0,0.00607057,550.0,3328.0,1483.718656,89901.116,90780.515,91023.189,91412.49,91625.774,0.6483112506701386,0.6196648841497175,-0.7848665054337057,0.0,0.0,0.0
1647854879.0,1.75,0.00920000999999995,425.0,2944.0,1228.199936,47241.4945,54037.8615,55806.163499999995,57813.173,58357.783,0.6483878379413341,0.6157187794703836,-0.7879659793465078,1.0,1.0,1.0
1647854948.0,2.5,0.0123294499999999,300.0,2560.0,972.681216,4581.873,17295.208,20589.138,24213.856,25089.792,0.6484644252125297,0.6117571719046362,-0.7910456134909297,0.0,0.0,0.0
1647855017.0,2.5,0.012508719999999949,300.0,2560.0,970.12736,3201.6935,10935.5625,13686.6335,16418.39,17226.6095,0.6485410124837252,0.6077801612456902,-0.7941053302907385,1.0,1.0,1.0
1647855086.0,2.5,0.01268799,300.0,2560.0,967.573504,1821.514,4575.917,6784.129,8622.924,9363.427,0.6486175997549207,0.6037878475824988,-0.7971450527424059,0.0,0.0,0.0
1647855155.0,2.5,0.01309363999999995,300.0,2560.0,965.4272,2983.5559999999996,7930.6314999999995,10857.931,13270.2775,14885.273,0.6486941870261163,0.599780331481766,-0.8001647042750779,1.0,1.0,1.0
1647855224.0,2.5,0.0134992899999999,300.0,2560.0,963.280896,4145.598,11285.346,14931.733,17917.631,20407.119,0.6487707742973118,0.5957577138235468,-0.8031642088762054,0.0,0.0,0.0
1647855293.0,2.5,0.013404789999999951,325.0,2560.0,1053.05088,10289.582999999999,18474.032,21362.9355,23957.0835,25595.5685,0.6488473615685073,0.5917200958795114,-0.8061434910314305,1.0,1.0,1.0
1647855362.0,2.5,0.01331029,350.0,2560.0,1142.820864,16433.568,25662.718,27794.138,29996.536,30784.018,0.6489239488397028,0.5876675793341636,-0.8091024757096746,0.0,0.0,0.0
1647855431.0,1.75,0.008541915,200.0,3072.0,700.141568,8257.1585,12903.7975,13974.786,15084.7265,15487.1235,0.6490005361108984,0.5836002661883918,-0.8120410884338539,1.0,1.0,1.0
1647855500.0,1.0,0.00377354,50.0,3584.0,257.462272,80.749,144.877,155.434,172.917,190.229,0.6490771233820939,0.5795182588981431,-0.8149592551800763,0.0,0.0,0.0
1647855569.0,2.5,0.01336492,350.0,2560.0,1097.453568,14934.549,26032.776,28628.289,30583.71,31972.97,0.6491537106532894,0.5754216602067097,-0.8178569024988136,0.0,0.0,0.0
1647855638.0,2.5,0.013378580000000001,350.0,2560.0,1115.572224,15720.051,24979.7965,27064.2815,29060.9385,30268.4735,0.649230297924485,0.5713105732839833,-0.8207339574149021,1.0,1.0,1.0
1647855707.0,2.5,0.01339224,350.0,2560.0,1133.69088,16505.553,23926.817,25500.274,27538.167,28563.977,0.6493068851956805,0.5671851016290271,-0.8235903474969034,0.0,0.0,0.0
1647855776.0,1.75,0.009432175,225.0,3072.0,762.3536640000001,8254.911,15317.6755,36127.888,48883.3065,51491.8635,0.649383472466876,0.5630453490908975,-0.8264260008416418,1.0,1.0,1.0
1647855845.0,1.0,0.00547211,100.0,3584.0,391.016448,4.269,6708.534,46755.502,70228.446,74419.75,0.6494600597380715,0.5588914199502956,-0.8292408460187802,0.0,0.0,0.0
1647855914.0,2.5,0.01339224,400.0,2560.0,1247.596544,20682.998,28773.089,30436.244,31957.282,32524.09,0.649536647009267,0.5547234187607685,-0.8320348121793734,0.0,0.0,0.0
1647855983.0,1.0,0.00610541,100.0,3584.0,465.002496,101.739,149.0,160.392,183.41,458.203,0.6496132342804626,0.5505414504782804,-0.8348078289674045,0.0,0.0,0.0
1647856052.0,2.5,0.01510351,400.0,2560.0,1231.60576,22105.962,30708.282,32491.955,34749.019,35333.744,0.6496898215516581,0.5463456204106275,-0.8375598265545731,0.0,0.0,0.0
1647856121.0,1.0,0.00610541,100.0,3584.0,476.680192,69.815,145.891,162.577,465.647,711.07,0.6497664088228536,0.5421360341781007,-0.8402907356657225,0.0,0.0,0.0
1647856190.0,1.0,0.005430545,125.0,3584.0,536.0394239999999,19522.923,19915.196999999996,19998.198000000004,20314.964000000004,20498.5225,0.6498429960940492,0.5379127977961015,-0.8430004875248712,1.0,1.0,1.0
1647856259.0,1.0,0.00475568,150.0,3584.0,595.398656,38976.031,39684.503,39833.819,40164.281,40285.975,0.6499195833652447,0.5336760175625045,-0.8456890139280665,0.0,0.0,0.0
1647856328.0,1.75,0.009712740000000001,300.0,3072.0,1011.0279679999999,37759.0055,40157.8125,40616.938,41351.7095,41720.1305,0.6499961706364402,0.5294258002021464,-0.848356247151111,1.0,1.0,1.0
1647856397.0,2.5,0.0146698,450.0,2560.0,1426.65728,36541.98,40631.122,41400.057,42539.138,43154.286,0.6500727579076357,0.5251622526921247,-0.8510021200604221,0.0,0.0,0.0
1647856466.0,2.5,0.014575794999999999,450.0,2560.0,1404.383232,35639.021,41438.0475,42629.403999999995,44064.2745,44930.263,0.6501493451788313,0.5208854824068168,-0.8536265660215935,1.0,1.0,1.0
