c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
11.0,2.0,0.01678292,3703.0,2975.9995,3046.0,3102.0,3153.0,3268.0005,3393.999,3495.0,3644.0005,500.0,640.0,32.997375,0.0099872835,0.33174953,-0.9433675,0.0,0.0,0.0
11.0,2.0,0.01688165,3796.0,2960.0,3039.0,3099.0,3124.0005,3250.001,3379.0,3509.0005,3619.001,500.0,256.0,33.918976,0.010017442,0.3313379,-0.94351214,0.0,0.0,0.0
11.0,2.0,0.01650488,3740.0,2943.001,3010.0,3067.9995,3097.0,3242.0005,3342.0,3482.001,3583.0,500.0,384.0,33.316864,0.0100878095,0.33037713,-0.943849,0.0,0.0,0.0
21.0,2.0,0.01793637,6442.0,5598.0,5717.0005,5801.0,5853.0005,6047.0005,6164.0,6289.0005,6380.0,500.0,512.0,34.213886,0.010630651,0.32295403,-0.94641465,0.0,0.0,0.0
21.0,2.0,0.0179979,6578.0005,5571.0,5716.0,5810.0005,5887.0,6032.0,6152.0,6332.0,6391.0005,500.0,896.0,34.832382,0.010635678,0.32288522,-0.94643813,0.0,0.0,0.0
21.0,2.0,0.01793215,6994.0,5730.9995,5847.0,5971.0,6043.0,6194.0,6366.0,6684.0,6883.0,500.0,128.0,33.75104,0.010680915,0.32226568,-0.94664925,0.0,0.0,0.0
21.0,2.0,0.01886488,7340.0,5651.0,5809.0005,5941.0,6040.0,6273.0,6513.9995,7117.0,7207.0,500.0,640.0,33.951744,0.010731177,0.3215772,-0.9468834,0.0,0.0,0.0
21.0,2.0,0.01828838,7093.9995,5709.0,5843.0,5952.0,6013.9995,6223.0,6592.0,6953.0,7043.0,500.0,256.0,35.9424,0.0107613355,0.321164,-0.9470236,0.0,0.0,0.0
21.0,2.0,0.01798384,7090.0,5694.0,5837.0005,5940.0,6026.0,6227.9995,6524.0005,6749.0,6820.9995,500.0,384.0,33.062912,0.010826678,0.32026854,-0.9473268,0.0,0.0,0.0
31.0,2.0,0.01895409,9896.0,8547.0,8747.0,8863.0,8937.0,9128.0,9281.0,9415.0,9609.0,500.0,512.0,34.189312,0.011374545,0.3127494,-0.94983566,0.0,0.0,0.0
31.0,2.0,0.018526,9880.0,8519.0,8696.0,8807.0,8848.0,9098.0,9212.0,9446.0,9609.0,500.0,1024.0,34.31219,0.011379572,0.3126803,-0.9498584,0.0,0.0,0.0
31.0,2.0,0.01851686,9898.0,8555.0,8722.0,8847.0,8955.0,9160.0,9332.0,9452.0,9652.0,500.0,768.0,33.898495,0.011384598,0.31261125,-0.94988114,0.0,0.0,0.0
31.0,2.0,0.01924614,10687.0,8549.0,8844.0,8971.0,9122.0,9438.0,9725.0,10281.0,10479.0,500.0,128.0,35.078144,0.011439888,0.3118513,-0.95013094,0.0,0.0,0.0
31.0,2.0,0.01886488,10703.0,8552.0,8737.0,8912.0,9067.0,9399.0,9873.0,10297.0,10431.0,500.0,640.0,34.246655,0.011480099,0.31129846,-0.9503122,0.0,0.0,0.0
31.0,2.0,0.01852513,10622.0,8596.0,8817.0,8953.0,9041.0,9330.0,9724.0,10175.0,10455.0,500.0,256.0,34.32448,0.011515282,0.31081468,-0.9504705,0.0,0.0,0.0
31.0,2.0,0.01848454,10537.0,8563.0,8780.0,8939.0,9020.0,9339.0,9690.0,9895.0,10221.0,500.0,384.0,34.820095,0.011575598,0.3099851,-0.9507414,0.0,0.0,0.0
41.0,2.0,0.01922525,12810.0,11191.0,11385.0,11595.0,11763.0,12052.0,12266.0,12478.0,12580.0,500.0,512.0,34.25485,0.01211844,0.30250853,-0.9531467,0.0,0.0,0.0
41.0,2.0,0.01923841,12876.0,11345.0,11586.0,11777.0,11884.0,12122.0,12317.0,12502.0,12682.0,500.0,896.0,34.476032,0.012128493,0.3023699,-0.9531907,0.0,0.0,0.0
41.0,2.0,0.01916527,12834.0,11428.0,11639.0,11771.0,11873.0,12142.0,12305.0,12503.0,12583.0,500.0,1024.0,34.906113,0.0121385455,0.30223125,-0.9532346,0.0,0.0,0.0
41.0,2.0,0.01896111,13033.0,11457.0,11701.0,11872.0,11977.0,12202.0,12442.0,12660.0,12803.0,500.0,768.0,35.790848,0.012143572,0.30216193,-0.9532566,0.0,0.0,0.0
41.0,2.0,0.01925365,13132.0,11445.0,11724.0,11939.0,12111.0,12380.0,12520.0,12719.0,12895.0,500.0,128.0,35.106815,0.012198861,0.3013993,-0.953498,0.0,0.0,0.0
41.0,2.0,0.019229691,13703.0,11451.0,11787.0,11999.0,12140.0,12540.0,13051.0,13361.0,13443.0,500.0,640.0,35.012608,0.012239072,0.30084452,-0.9536732,0.0,0.0,0.0
41.0,2.0,0.019207653,13753.0,11588.0,11891.0,12102.0,12222.0,12533.0,12713.0,13075.0,13286.0,500.0,256.0,34.967552,0.012279282,0.30028963,-0.95384806,0.0,0.0,0.0
41.0,2.0,0.01920767,13278.0,11288.0,11690.0,11940.0,12080.0,12401.0,12628.0,12876.0,13075.0,500.0,384.0,35.92192,0.012329545,0.2995959,-0.9540662,0.0,0.0,0.0
51.0,2.0,0.0191865,15967.0,14054.0,14302.0,14500.0,14653.0,15071.0,15258.0,15372.0,15642.0,500.0,512.0,36.83123,0.01286736,0.29216307,-0.9563685,0.0,0.0,0.0
51.0,2.0,0.01901932,16381.0,14178.0,14503.0,14691.0,14821.0,15097.0,15261.0,15478.0,15646.0,500.0,896.0,34.97984,0.012887466,0.29188487,-0.95645344,0.0,0.0,0.0
51.0,2.0,0.019227307,15858.0,14269.0,14505.0,14689.0,14817.0,15095.0,15253.0,15407.0,15645.0,500.0,768.0,36.57728,0.012897518,0.29174575,-0.9564959,0.0,0.0,0.0
51.0,2.0,0.01886025,16325.0,14334.0,14620.0,14795.0,14912.0,15228.0,15343.0,15699.0,15865.0,500.0,1024.0,35.827713,0.012902545,0.2916762,-0.9565171,0.0,0.0,0.0
51.0,2.0,0.01922353,15849.0,14049.0,14421.0,14641.0,14836.0,15090.0,15338.0,15504.0,15592.0,500.0,128.0,37.855232,0.012952808,0.29098052,-0.956729,0.0,0.0,0.0
51.0,2.0,0.019229691,16584.0,14376.0,14602.0,14877.0,15019.0,15505.0,15870.0,16088.0,16283.0,500.0,640.0,36.237312,0.013008097,0.29021508,-0.95696145,0.0,0.0,0.0
51.0,2.0,0.01919059,16393.0,14428.0,14803.0,15040.0,15187.0,15483.0,15700.0,16060.0,16258.0,500.0,256.0,35.72941,0.013053334,0.2895887,-0.9571512,0.0,0.0,0.0
51.0,2.0,0.019228,16499.0,14267.0,14640.0,14827.0,14926.0,15278.0,15608.0,15919.0,16104.0,500.0,384.0,35.332096,0.013088519,0.28910142,-0.95729846,0.0,0.0,0.0
1.0,2.0,0.01900068,232.0,129.0,141.0,148.0,152.0,163.0,172.0,185.0,196.0,600.0,896.0,33.01376,0.013314703,0.2859671,-0.95823944,0.0,0.0,0.0
1.0,2.0,0.01902954,214.99902,134.0,143.00098,149.0,152.0,163.0,172.0,185.0,197.0,600.0,512.0,32.333824,0.013319729,0.28589743,-0.95826024,0.0,0.0,0.0
1.0,2.0,0.01921671,222.0,129.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,600.0,768.0,35.274754,0.013324755,0.28582776,-0.95828104,0.0,0.0,0.0
1.0,2.0,0.0192353,221.0,137.00098,146.0,150.99902,154.00098,163.0,172.0,185.0,194.0,600.0,1024.0,35.30752,0.01335994,0.2853399,-0.9584264,0.0,0.0,0.0
1.0,2.0,0.01925652,217.0,135.0,148.0,153.0,156.0,166.0,174.0,187.00098,197.0,600.0,128.0,35.35667,0.013410202,0.28464282,-0.95863366,0.0,0.0,0.0
1.0,2.0,0.01921323,242.00098,136.0,148.99902,154.0,157.0,165.00098,174.0,193.0,205.99902,600.0,640.0,35.291138,0.013465492,0.28387588,-0.95886105,0.0,0.0,0.0
1.0,2.0,0.01911913,218.0,138.99902,150.99902,158.0,162.0,175.0,182.99902,191.0,205.0,600.0,256.0,33.001472,0.013520781,0.28310877,-0.9590878,0.0,0.0,0.0
1.0,2.0,0.01925909,229.0,142.99902,152.0,158.0,162.0,171.0,179.0,193.0,202.0,600.0,384.0,34.951168,0.013560992,0.28255075,-0.95925236,0.0,0.0,0.0
11.0,2.0,0.01666907,3608.0,2920.001,3025.0005,3152.0,3223.0005,3357.001,3406.9995,3499.0,3536.0,600.0,896.0,33.5872,0.014184254,0.27388927,-0.96176124,0.0,0.0,0.0
11.0,2.0,0.01612977,3812.0,2908.0,3004.0,3143.0,3212.0,3337.999,3482.0,3571.0,3614.0,600.0,512.0,33.153023,0.014189281,0.27381933,-0.96178114,0.0,0.0,0.0
11.0,2.0,0.01663159,3992.0,2954.0005,3058.0,3223.0005,3332.0,3488.0,3603.0005,3772.001,3874.001,600.0,1024.0,34.557953,0.01424457,0.2730499,-0.9619999,0.0,0.0,0.0
11.0,2.0,0.01730865,3904.0,2894.0,3004.0,3201.0,3283.0,3417.0,3570.001,3790.0,3835.0,600.0,128.0,34.643967,0.014279755,0.27256012,-0.9621388,0.0,0.0,0.0
11.0,2.0,0.01582204,4089.0005,2971.0,3065.0,3186.0,3233.001,3405.0005,3510.0005,3866.9995,3928.0,600.0,640.0,33.222656,0.014350123,0.27158043,-0.96241575,0.0,0.0,0.0
11.0,2.0,0.01663368,3984.0,2944.0,3065.0,3170.001,3216.9995,3373.0,3533.0,3737.0,3885.0,600.0,256.0,33.39059,0.01439536,0.27095047,-0.9625933,0.0,0.0,0.0
11.0,2.0,0.01683238,3960.0,2896.0,2994.0,3089.0,3160.9995,3339.001,3476.0,3779.0,3836.0,600.0,384.0,32.698368,0.014425518,0.27053043,-0.9627114,0.0,0.0,0.0
21.0,2.0,0.01924886,7136.0,5685.0005,5828.0005,5981.0,6076.0,6372.0,6486.0,6634.0,6741.0,600.0,896.0,35.405823,0.0150638595,0.2616277,-0.9651689,0.0,0.0,0.0
21.0,2.0,0.01924833,7184.9995,5713.0,5887.0,5998.0,6076.9995,6305.9995,6455.0,6629.0,6686.0,600.0,512.0,33.722366,0.015068886,0.26155752,-0.9651879,0.0,0.0,0.0
21.0,2.0,0.01924857,7340.0,5775.0005,5923.0005,6034.0,6102.9995,6273.0,6460.9995,6768.0,6941.0,600.0,768.0,34.217983,0.015073912,0.26148733,-0.9652069,0.0,0.0,0.0
21.0,2.0,0.0192294,7595.0,5721.0,5859.0,5978.0,6070.0,6281.0,6483.0,7022.9995,7373.0,600.0,1024.0,34.39821,0.015134227,0.26064494,-0.96543473,0.0,0.0,0.0
21.0,2.0,0.01923607,7515.9995,5702.0,5851.0,5953.0,6015.0,6208.0,6575.0005,6990.0,7241.9995,600.0,128.0,33.47661,0.015164386,0.26022366,-0.9655484,0.0,0.0,0.0
21.0,2.0,0.01922885,7722.0,5765.0,5910.0,6005.0005,6079.0,6279.0005,6695.0,7077.0,7332.0,600.0,640.0,33.47661,0.01523978,0.25917023,-0.96583164,0.0,0.0,0.0
21.0,2.0,0.01920297,7695.0,5730.0,5852.9995,5939.0,6000.0,6169.0,6545.0,7114.0,7349.9995,600.0,256.0,33.660927,0.015279991,0.2586083,-0.96598226,0.0,0.0,0.0
21.0,2.0,0.01923479,7372.0,5594.0,5719.0,5826.0,5905.0,6139.0005,6694.0,6987.0,7156.0,600.0,384.0,34.279423,0.01529507,0.25839755,-0.96603864,0.0,0.0,0.0
31.0,2.0,0.01924886,9695.0,8386.0,8580.0,8704.0,8816.0,9051.0,9242.0,9350.0,9477.0,600.0,896.0,35.405823,0.015933411,0.24946462,-0.9683839,0.0,0.0,0.0
31.0,2.0,0.01924833,9975.0,8313.0,8536.0,8672.0,8778.0,9054.0,9237.0,9419.0,9466.0,600.0,512.0,34.471935,0.015938438,0.2493942,-0.968402,0.0,0.0,0.0
31.0,2.0,0.01924857,9809.0,8449.0,8673.0,8778.0,8846.0,9042.0,9277.0,9424.0,9548.0,600.0,768.0,35.045376,0.015953517,0.24918291,-0.96845645,0.0,0.0,0.0
31.0,2.0,0.01923454,9828.0,8484.0,8712.0,8850.0,8908.0,9100.0,9267.0,9438.0,9584.0,600.0,1024.0,34.533375,0.016013833,0.24833769,-0.9686735,0.0,0.0,0.0
31.0,2.0,0.01923404,9900.0,8405.0,8615.0,8759.0,8880.0,9152.0,9319.0,9596.0,9692.0,600.0,128.0,34.521088,0.016033938,0.2480559,-0.9687457,0.0,0.0,0.0
31.0,2.0,0.01922997,10067.0,8419.0,8616.0,8805.0,8878.0,9093.0,9282.0,9461.0,9563.0,600.0,640.0,34.762753,0.016114358,0.24692854,-0.9690337,0.0,0.0,0.0
31.0,2.0,0.01923657,9726.0,8354.0,8556.0,8669.0,8756.0,9014.0,9240.0,9463.0,9497.0,600.0,384.0,35.590145,0.016159596,0.24629426,-0.9691951,0.0,0.0,0.0
41.0,2.0,0.01923705,12820.0,11225.0,11541.0,11693.0,11807.0,12064.0,12238.0,12402.0,12519.0,600.0,896.0,35.52461,0.016813016,0.23712075,-0.9714802,0.0,0.0,0.0
41.0,2.0,0.019227307,12820.0,11333.0,11597.0,11739.0,11858.0,12069.0,12221.0,12378.0,12544.0,600.0,512.0,34.500607,0.016823068,0.23697945,-0.97151464,0.0,0.0,0.0
41.0,2.0,0.019246683,13126.0,11329.0,11593.0,11741.0,11867.0,12113.0,12266.0,12451.0,12621.0,600.0,768.0,36.233215,0.016843174,0.23669684,-0.97158355,0.0,0.0,0.0
41.0,2.0,0.01926515,12753.0,11297.0,11528.0,11645.0,11756.0,11996.0,12187.0,12359.0,12468.0,600.0,1024.0,35.467262,0.016898463,0.23591955,-0.9717726,0.0,0.0,0.0
41.0,2.0,0.01923404,12680.0,11211.0,11538.0,11741.0,11840.0,12099.0,12278.0,12443.0,12517.0,600.0,128.0,34.988033,0.016918568,0.23563686,-0.97184116,0.0,0.0,0.0
41.0,2.0,0.01925527,12965.0,11423.0,11688.0,11841.0,11918.0,12156.0,12335.0,12608.0,12732.0,600.0,640.0,35.11501,0.017009042,0.23436452,-0.9721488,0.0,0.0,0.0
41.0,2.0,0.01922383,12672.0,11211.0,11464.0,11632.0,11698.0,11945.0,12151.0,12430.0,12496.0,600.0,384.0,34.639874,0.017044226,0.23386961,-0.972268,0.0,0.0,0.0
41.0,2.0,0.01924023,13073.0,11401.0,11670.0,11892.0,12007.0,12284.0,12466.0,12729.0,12830.0,600.0,256.0,36.425728,0.017059306,0.2336575,-0.97231895,0.0,0.0,0.0
51.0,2.0,0.01922864,16653.0,14248.0,14521.0,14730.0,14861.0,15190.0,15485.0,15666.0,15931.0,600.0,896.0,35.979263,0.0177077,0.22452588,-0.9744681,0.0,0.0,0.0
51.0,2.0,0.01925836,16044.0,14283.0,14550.0,14762.0,14895.0,15209.0,15399.0,15625.0,15737.0,600.0,512.0,34.95936,0.017717753,0.22438414,-0.9745008,0.0,0.0,0.0
51.0,2.0,0.01922922,16030.0,14375.0,14662.0,14863.0,14984.0,15248.0,15461.0,15704.0,15887.0,600.0,768.0,36.99507,0.01774791,0.22395892,-0.9745986,0.0,0.0,0.0
51.0,2.0,0.01926515,16123.0,14275.0,14587.0,14781.0,14942.0,15249.0,15476.0,15831.0,15938.0,600.0,1024.0,36.286465,0.017798174,0.22325012,-0.9747612,0.0,0.0,0.0
51.0,2.0,0.01922236,16365.0,14228.0,14490.0,14669.0,14793.0,15107.0,15352.0,15696.0,15819.0,600.0,128.0,36.274178,0.017808227,0.22310834,-0.9747937,0.0,0.0,0.0
51.0,2.0,0.01924516,16024.0,14523.0,14816.0,15012.0,15153.0,15406.0,15597.0,15756.0,15926.0,600.0,640.0,35.96288,0.017918805,0.2215485,-0.97514933,0.0,0.0,0.0
51.0,2.0,0.01922394,15987.0,14166.0,14486.0,14669.0,14810.0,15115.0,15387.0,15551.0,15658.0,600.0,384.0,34.738174,0.017933885,0.22133575,-0.9751977,0.0,0.0,0.0
51.0,2.0,0.01924023,16009.0,14480.0,14753.0,14889.0,14986.0,15207.0,15392.0,15651.0,15773.0,600.0,256.0,36.573185,0.017974094,0.22076836,-0.97532624,0.0,0.0,0.0
1.0,2.0,0.01914184,223.0,141.99902,149.99902,154.0,157.0,164.0,174.0,188.0,194.0,700.0,896.0,32.444416,0.018245514,0.21693657,-0.9761857,0.0,0.0,0.0
1.0,2.0,0.01923459,210.0,141.99902,150.99902,155.99902,159.0,169.0,181.0,189.0,202.0,700.0,512.0,34.680832,0.018260594,0.21672359,-0.976233,0.0,0.0,0.0
1.0,2.0,0.0192185,214.99902,139.99902,148.99902,154.0,157.0,166.0,173.0,185.0,194.0,700.0,768.0,36.548607,0.0182807,0.21643962,-0.976296,0.0,0.0,0.0
1.0,2.0,0.01923259,241.00098,134.0,144.00098,149.0,153.0,163.0,172.0,186.0,196.0,700.0,1024.0,35.95469,0.018315883,0.21594259,-0.97640604,0.0,0.0,0.0
1.0,2.0,0.01922236,229.0,138.00098,148.99902,155.00098,157.0,164.0,173.0,190.0,201.0,700.0,128.0,33.202175,0.018335989,0.21565856,-0.97646886,0.0,0.0,0.0
1.0,2.0,0.01922394,210.0,136.0,146.0,152.00098,155.0,167.0,174.99902,186.0,196.0,700.0,384.0,34.69312,0.018446568,0.21409605,-0.9768126,0.0,0.0,0.0
1.0,2.0,0.01925182,236.99902,141.99902,149.99902,154.0,157.0,165.00098,173.0,188.0,202.0,700.0,640.0,35.96288,0.018466674,0.2138119,-0.9768748,0.0,0.0,0.0
1.0,2.0,0.01922861,230.99902,134.0,146.0,150.99902,154.00098,163.0,172.0,185.0,197.0,700.0,256.0,32.99328,0.01848678,0.21352772,-0.976937,0.0,0.0,0.0
11.0,2.0,0.015327949,3419.0,2903.0005,2978.0005,3027.001,3058.0005,3133.9995,3205.0,3292.0,3302.001,700.0,896.0,32.940033,0.019225646,0.20307213,-0.97916377,0.0,0.0,0.0
11.0,2.0,0.01478419,3443.0,2890.9995,2986.001,3041.0,3077.001,3177.0005,3223.0005,3306.001,3344.0,700.0,512.0,34.13197,0.019245751,0.2027873,-0.97922283,0.0,0.0,0.0
11.0,2.0,0.01558328,3401.001,2887.0,2975.0,3027.001,3063.0,3138.0005,3199.001,3261.001,3298.0,700.0,768.0,33.579006,0.019255804,0.20264487,-0.9792523,0.0,0.0,0.0
11.0,2.0,0.01592345,3360.001,2914.9995,2996.001,3054.9995,3091.0,3153.999,3200.0,3273.0,3300.0,700.0,1024.0,34.492416,0.019306067,0.20193268,-0.9793994,0.0,0.0,0.0
11.0,2.0,0.01593067,3481.0,2904.0005,2975.0,3027.001,3061.001,3164.001,3227.0005,3299.0,3362.0,700.0,128.0,35.336193,0.019321145,0.20171902,-0.97944343,0.0,0.0,0.0
11.0,2.0,0.01597824,3418.0,2871.0,2954.0,2999.0005,3038.001,3122.9995,3203.0,3274.0,3309.0,700.0,384.0,34.066433,0.019426698,0.200223,-0.97975034,0.0,0.0,0.0
11.0,2.0,0.0157948,3439.0,2889.0,2966.0,3008.0,3031.001,3118.0,3189.001,3254.0,3303.0,700.0,640.0,34.177025,0.019441778,0.20000926,-0.979794,0.0,0.0,0.0
11.0,2.0,0.01625769,3382.0,2905.001,2991.0,3033.0,3083.0,3144.001,3200.0,3268.0,3296.999,700.0,256.0,34.279423,0.019471936,0.19958171,-0.97988117,0.0,0.0,0.0
21.0,2.0,0.01924515,6836.0,5494.0,5629.0005,5780.0,5876.0,6098.0,6276.0,6496.0,6586.0,700.0,896.0,35.467262,0.020210804,0.18909544,-0.9819587,0.0,0.0,0.0
21.0,2.0,0.01922786,6820.0,5602.0,5718.0,5806.0,5876.0,6034.0,6217.0,6417.0,6519.0,700.0,512.0,34.83648,0.02024096,0.18866697,-0.9820411,0.0,0.0,0.0
21.0,2.0,0.01923512,6646.0005,5605.0,5740.0,5847.0,5942.0,6100.0,6227.0,6357.0,6452.0,700.0,768.0,33.923073,0.02025604,0.1884527,-0.98208225,0.0,0.0,0.0
21.0,2.0,0.01922319,7078.0,5657.0,5770.0,5893.0,5983.0,6235.0,6399.0,6541.9995,6685.0,700.0,1024.0,35.057663,0.02031133,0.18766704,-0.9822327,0.0,0.0,0.0
21.0,2.0,0.0192545,7074.0,5654.0005,5830.0,5946.0005,6021.0,6283.0,6484.0,6696.0,6913.0,700.0,128.0,34.533375,0.020331435,0.18738131,-0.9822872,0.0,0.0,0.0
21.0,2.0,0.01925763,7223.0005,5612.0005,5866.0,6015.0,6109.0,6382.0,6590.0,6851.0,6924.0,700.0,384.0,34.74637,0.020431962,0.18595244,-0.9825587,0.0,0.0,0.0
21.0,2.0,0.01925444,7069.9995,5702.0,5864.0,5970.0,6072.0,6399.0005,6575.0005,6780.0,6905.0,700.0,640.0,34.574337,0.02046212,0.1855237,-0.9826398,0.0,0.0,0.0
21.0,2.0,0.01926129,7091.0,5730.9995,5905.0005,6076.0,6182.0,6408.0,6596.0,6753.0,6872.9995,700.0,256.0,34.226177,0.020497303,0.18502346,-0.9827341,0.0,0.0,0.0
31.0,2.0,0.019232139,10702.0,8395.0,8822.0,9027.0,9165.0,9387.0,9649.0,9902.0,10313.0,700.0,896.0,35.25837,0.021231145,0.17457913,-0.98464316,0.0,0.0,0.0
31.0,2.0,0.01924204,10668.0,8406.0,8752.0,8957.0,9088.0,9385.0,9692.0,9978.0,10235.0,700.0,512.0,36.0448,0.021261303,0.17414947,-0.9847192,0.0,0.0,0.0
31.0,2.0,0.0192417,11036.0,8494.0,8808.0,8988.0,9110.0,9325.0,9584.0,9937.0,10083.0,700.0,768.0,34.844673,0.021286434,0.17379141,-0.98478246,0.0,0.0,0.0
31.0,2.0,0.01921263,10254.0,8502.0,8775.0,8908.0,8999.0,9151.0,9300.0,9569.0,9717.0,700.0,1024.0,34.983936,0.021331672,0.17314683,-0.984896,0.0,0.0,0.0
31.0,2.0,0.01923358,9924.0,8557.0,8771.0,8925.0,9020.0,9203.0,9392.0,9670.0,9750.0,700.0,128.0,35.106815,0.021356802,0.17278871,-0.9849589,0.0,0.0,0.0
31.0,2.0,0.01925758,9637.0,8221.0,8446.0,8679.0,8796.0,8998.0,9168.0,9365.0,9477.0,700.0,384.0,34.627583,0.021427171,0.17178582,-0.9851343,0.0,0.0,0.0
31.0,2.0,0.01926164,9710.0,8398.0,8642.0,8814.0,8938.0,9126.0,9280.0,9440.0,9578.0,700.0,640.0,35.217407,0.021472408,0.17114101,-0.98524654,0.0,0.0,0.0
31.0,2.0,0.01924337,9861.0,8434.0,8632.0,8814.0,8885.0,9052.0,9199.0,9312.0,9490.0,700.0,256.0,35.229694,0.021507593,0.17063946,-0.98533356,0.0,0.0,0.0
41.0,2.0,0.019268692,12935.0,10982.0,11225.0,11427.0,11533.0,11905.0,12141.0,12413.0,12649.0,700.0,896.0,35.926018,0.022231381,0.1603119,-0.9870664,0.0,0.0,0.0
41.0,2.0,0.01924204,12753.0,11004.0,11229.0,11401.0,11513.0,11907.0,12170.0,12364.0,12528.0,700.0,512.0,34.840576,0.02226154,0.15988119,-0.98713624,0.0,0.0,0.0
41.0,2.0,0.01926814,12832.0,11199.0,11428.0,11590.0,11722.0,11995.0,12189.0,12439.0,12545.0,700.0,768.0,35.373055,0.02230175,0.15930687,-0.9872291,0.0,0.0,0.0
41.0,2.0,0.019245002,12823.0,11146.0,11476.0,11652.0,11730.0,11964.0,12133.0,12302.0,12444.0,700.0,1024.0,35.7376,0.022346986,0.1586607,-0.9873332,0.0,0.0,0.0
41.0,2.0,0.01924076,12993.0,11080.0,11321.0,11510.0,11664.0,11999.0,12179.0,12436.0,12507.0,700.0,128.0,35.794945,0.022367092,0.15837349,-0.98737925,0.0,0.0,0.0
41.0,2.0,0.01925622,12955.0,11002.0,11260.0,11464.0,11571.0,12002.0,12232.0,12399.0,12529.0,700.0,384.0,34.951168,0.022427408,0.15751177,-0.9875171,0.0,0.0,0.0
41.0,2.0,0.019235,12809.0,11227.0,11498.0,11682.0,11797.0,12124.0,12276.0,12469.0,12576.0,700.0,640.0,36.069378,0.02249275,0.15657812,-0.9876656,0.0,0.0,0.0
41.0,2.0,0.01925061,12874.0,11326.0,11606.0,11773.0,11858.0,12087.0,12272.0,12461.0,12518.0,700.0,256.0,35.897343,0.022537986,0.15593165,-0.9877679,0.0,0.0,0.0
51.0,2.0,0.01924253,16399.0,14092.0,14337.0,14572.0,14777.0,15192.0,15449.0,15642.0,15798.0,700.0,896.0,36.118526,0.023261776,0.14557941,-0.98934656,0.0,0.0,0.0
51.0,2.0,0.01924447,16615.0,14187.0,14588.0,14864.0,14971.0,15208.0,15480.0,15697.0,15935.0,700.0,512.0,35.66797,0.023291932,0.14514773,-0.98941,0.0,0.0,0.0
51.0,2.0,0.01924559,16374.0,14207.0,14439.0,14679.0,14866.0,15272.0,15497.0,15765.0,15996.0,700.0,768.0,37.42515,0.023342196,0.14442816,-0.9895153,0.0,0.0,0.0
51.0,2.0,0.019260451,16475.0,14283.0,14590.0,14799.0,14908.0,15255.0,15474.0,15718.0,15829.0,700.0,1024.0,36.757504,0.02339246,0.14370853,-0.98962003,0.0,0.0,0.0
51.0,2.0,0.01925439,18085.0,14084.0,14444.0,14783.0,14934.0,15499.0,16329.0,17203.0,17436.0,700.0,384.0,35.987457,0.023477906,0.14248498,-0.98979694,0.0,0.0,0.0
51.0,2.0,0.01924893,19012.0,14352.0,14676.0,15044.0,15272.0,17168.0,17871.0,18333.0,18446.0,700.0,640.0,36.442112,0.023573406,0.14111722,-0.9899929,0.0,0.0,0.0
51.0,2.0,0.01925061,19095.0,14409.0,15085.0,15414.0,15765.0,17347.0,18191.0,18498.0,18784.0,700.0,256.0,36.151295,0.02362367,0.14039724,-0.99009526,0.0,0.0,0.0
1.0,2.0,0.01922261,210.0,137.00098,145.0,150.99902,154.00098,163.0,172.0,185.0,195.0,800.0,896.0,36.118526,0.02385488,0.13708438,-0.9905594,0.0,0.0,0.0
1.0,2.0,0.019208182,222.0,132.00098,141.0,148.0,152.0,163.0,172.0,189.0,197.0,800.0,512.0,35.28704,0.023864932,0.1369403,-0.9905793,0.0,0.0,0.0
1.0,2.0,0.01922729,232.0,136.0,145.0,150.0,153.0,163.0,172.0,185.0,194.0,800.0,768.0,37.011456,0.023940329,0.13585967,-0.9907281,0.0,0.0,0.0
1.0,2.0,0.019260451,218.0,131.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,800.0,1024.0,36.4544,0.023960432,0.13557148,-0.9907676,0.0,0.0,0.0
1.0,2.0,0.0192199,214.99902,136.0,145.0,150.99902,154.00098,164.0,173.0,185.0,195.0,800.0,128.0,36.704254,0.02399059,0.13513915,-0.9908266,0.0,0.0,0.0
1.0,2.0,0.01923847,210.0,138.00098,146.99902,153.0,158.00098,168.0,179.0,189.0,196.0,800.0,384.0,35.446785,0.024076039,0.13391411,-0.99099296,0.0,0.0,0.0
1.0,2.0,0.01922923,226.0,136.0,146.99902,152.00098,157.0,168.0,174.99902,185.0,202.0,800.0,640.0,35.364864,0.024166511,0.1326168,-0.99116737,0.0,0.0,0.0
1.0,2.0,0.01923016,295.0,136.0,146.99902,153.0,156.0,167.0,176.0,189.0,198.0,800.0,256.0,36.061184,0.024216775,0.13189596,-0.99126357,0.0,0.0,0.0
11.0,2.0,0.01580265,3569.0,2887.0,2967.0,3029.9995,3083.0,3206.0,3293.0,3378.0,3428.0,800.0,896.0,32.91955,0.024970721,0.121075325,-0.9926433,0.0,0.0,0.0
11.0,2.0,0.01654243,3588.001,2902.0005,2992.0,3059.0,3104.0,3244.0005,3354.0,3453.0,3519.0,800.0,768.0,35.36896,0.025066221,0.11970366,-0.99280965,0.0,0.0,0.0
