time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647426623,2.0,0.01631567,400,11,1024.0,32.022528,2990.0,3040.0,3093.0,3122.0,3197.0,3248.0,3292.0,3311.0,3388.0,0.006333154061512,0.3811376102355393,-0.924518318944488,0.0,0.0,0.0
1647426624,2.0,0.01587729,400,11,768.0,31.531008,3000.0,3049.0,3098.0,3118.0,3184.0,3256.0,3311.0,3389.0,3571.0,0.0063381803742592,0.3810703763499085,-0.9245460336124638,0.0,0.0,0.0
1647426625,2.0,0.01641036,400,11,896.0,32.886784,2982.0,3057.0,3105.0,3130.0,3238.0,3296.0,3361.0,3377.0,3414.0,0.0063432066870064,0.3810031404489877,-0.9245737433909796,0.0,0.0,0.0
1647426630,2.0,0.0162936199999999,400,11,640.0,31.670272,2993.0,3058.0,3099.0,3122.0,3210.0,3286.0,3588.0,3725.0,3876.0,0.0063683382507426,0.3806669307813045,-0.924712218914372,0.0,0.0,0.0
1647426635,2.0,0.0169115299999999,400,11,256.0,32.219136,2998.0,3089.0,3144.0,3182.0,3299.0,3584.0,3757.0,3874.0,3973.0,0.0063934698144787,0.3803306707712702,-0.9248505721848668,0.0,0.0,0.0
1647426654,2.0,0.01638128,400,11,384.0,33.394688,2989.0,3082.0,3149.0,3186.0,3325.0,3636.0,3743.0,3813.0,3903.0,0.0064889697566762,0.3790524245256415,-0.925375199290122,0.0,0.0,0.0
1647426741,2.0,0.01683045,400,21,512.0,34.062336,5685.0,5790.0,5853.0,5923.0,6102.0,6316.0,6520.0,6801.0,7071.0,0.0069262589656853,0.3731901961739046,-0.9277548585050268,0.0,0.0,0.0
1647426743,2.0,0.01736689,400,21,1024.0,32.718848,5693.0,5854.0,5968.0,6022.0,6144.0,6255.0,6407.0,6545.0,6760.0,0.0069363115911798,0.3730552557492591,-0.927809127007196,0.0,0.0,0.0
1647426746,2.0,0.01636109,400,21,896.0,32.288768,5757.0,5876.0,5967.0,6002.0,6165.0,6265.0,6402.0,6492.0,6519.0,0.0069513905294215,0.3728528303231719,-0.9278904929570084,0.0,0.0,0.0
1647426752,2.0,0.01633811,400,21,640.0,32.50176,5736.0,5870.0,5988.0,6051.0,6204.0,6534.0,7251.0,7374.0,7411.0,0.0069815484059049,0.3724479262411963,-0.928053092359824,0.0,0.0,0.0
1647426757,2.0,0.0162945099999999,400,21,256.0,32.333824,5771.0,5926.0,6002.0,6093.0,6318.0,7372.0,7758.0,7879.0,8119.0,0.007006679969641,0.3721104520121512,-0.9281884568897162,0.0,0.0,0.0
1647426775,2.0,0.01579813,400,21,384.0,32.825344,5747.0,5944.0,6104.0,6187.0,6451.0,7241.0,7767.0,7976.0,8193.0,0.0070971535990912,0.370895137705593,-0.9286747529820918,0.0,0.0,0.0
1647426860,2.0,0.01854313,400,31,512.0,32.600064,8362.0,8506.0,8608.0,8671.0,8896.0,9108.0,9341.0,9747.0,10143.0,0.0075243901826059,0.3651476020655521,-0.9309496381146388,0.0,0.0,0.0
1647426862,2.0,0.01850374,400,31,768.0,32.407552,8341.0,8531.0,8607.0,8710.0,8946.0,9119.0,9363.0,9711.0,10144.0,0.0075344428081004,0.3650121970505561,-0.9310027368404058,0.0,0.0,0.0
1647426865,2.0,0.0185001799999999,400,31,128.0,33.439744,8414.0,8554.0,8647.0,8703.0,8841.0,8978.0,9160.0,9460.0,9964.0,0.0075495217463421,0.3648090750783078,-0.9310823479910408,0.0,0.0,0.0
1647426874,2.0,0.01849641,400,31,640.0,33.533952,8474.0,8597.0,8690.0,8749.0,9202.0,10334.0,11185.0,11303.0,11767.0,0.0075947585610671,0.3641996050320437,-0.9313209155250962,0.0,0.0,0.0
1647426880,2.0,0.01850259,400,31,256.0,33.800192,8473.0,8631.0,8749.0,8890.0,9283.0,11132.0,11816.0,11891.0,12047.0,0.0076249164375505,0.3637932049696394,-0.9314797389197028,0.0,0.0,0.0
1647426898,2.0,0.01852656,400,31,384.0,32.997376,8279.0,8539.0,9039.0,9502.0,10384.0,10842.0,11308.0,11755.0,12131.0,0.0077153900670007,0.3625735895118825,-0.9319551449444704,0.0,0.0,0.0
1647426981,2.0,0.01854313,400,41,512.0,33.632256,11127.0,11374.0,11571.0,11747.0,13172.0,13400.0,13932.0,14076.0,14498.0,0.0081325740250209,0.3569418026250061,-0.9341266239321152,0.0,0.0,0.0
1647426983,2.0,0.01850025,400,41,768.0,33.808384,11202.0,11427.0,11614.0,11727.0,12488.0,13123.0,13764.0,14189.0,14746.0,0.0081426266505154,0.3568059356500778,-0.9341785291285988,0.0,0.0,0.0
