cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
2.669949,0.42059934,30856.453,18823.822,25873.883,18258.102,26560.047,17021.89,34432.7,17496.023,19085.926,269.2492,3031.8943,883.1527,0.70430547,-0.82437325,0.5660466,0.9542403,-0.2990408,1.0,1.0,2.0
2.6820686,0.41511005,32455.934,18180.05,24508.676,17819.574,25844.422,15403.697,34903.797,15534.265,17872.213,266.92438,3233.502,900.62494,0.7047116,-0.8237141,0.5670054,0.94551855,-0.32556814,1.0,2.0,1.0
2.5,1.120743,31471.062,31149.984,31308.863,31328.133,31431.336,31448.404,31467.78,31468.965,31159.809,380.0,2560.0,837.87775,0.70511776,-0.8230538,0.5679635,0.93605953,-0.35184166,0.0,0.0,0.0
2.661697,0.32321927,32186.734,17989.602,24273.625,17664.79,26185.844,14439.51,35862.594,16059.485,17611.145,262.2648,3200.4067,916.4432,0.70552397,-0.82239234,0.56892073,0.9258706,-0.3778408,1.0,1.0,1.0
2.5,0.855255,32769.457,32469.004,32642.355,32697.658,32726.113,32754.701,32760.217,32765.18,32491.008,390.0,2560.0,858.3373,0.7059301,-0.82172984,0.56987727,0.91495967,-0.4035453,0.0,0.0,0.0
2.6772802,0.40367034,32009.586,19353.934,26539.328,18856.266,27655.23,17214.54,35913.88,17952.912,19597.988,273.93683,3097.3843,912.03894,0.7063363,-0.8210662,0.57083297,0.9033353,-0.42893514,1.0,1.0,2.0
2.6867888,0.45073903,36781.22,21975.367,27988.21,21596.643,29580.16,18749.197,39396.34,19158.078,21166.416,282.7194,3227.7783,938.2694,0.70674247,-0.82040143,0.57178795,0.8910065,-0.4539905,1.0,2.0,1.0
2.5,1.150945,35766.42,35326.727,35590.023,35639.508,35710.945,35730.99,35741.277,35745.31,35367.35,400.0,2560.0,882.11456,0.7071487,-0.8197356,0.57274216,0.877983,-0.47869185,0.0,0.0,0.0
2.6839807,0.39440984,33841.152,21664.004,28450.84,21048.33,29210.129,18771.383,38164.46,19688.062,21616.684,282.28003,3022.3096,957.0165,0.7075548,-0.8190686,0.5736956,0.8642748,-0.5030199,1.0,1.0,2.0
2.6875043,0.43720257,37409.75,22170.803,28203.707,21642.64,29921.535,18815.016,40109.96,19326.432,21039.328,286.73828,3267.153,963.9849,0.707961,-0.81840056,0.5746482,0.8498927,-0.5269558,1.0,2.0,1.0
2.5,1.200273,38031.84,37680.613,37873.746,37901.297,37977.176,37995.766,38023.41,38024.47,37697.336,410.00003,2560.0,902.869,0.70836717,-0.8177313,0.5756001,0.83484787,-0.5504807,0.0,0.0,0.0
2.6996753,0.38683605,36026.32,24841.621,31317.344,23967.285,32222.36,21468.184,42253.395,22971.79,24711.238,285.79984,2959.3794,982.3628,0.7087734,-0.81706107,0.57655114,0.81915206,-0.57357645,1.0,1.0,3.0
2.6834738,0.51879233,36634.66,25521.875,31550.008,25270.379,30651.598,23557.219,38963.13,24577.688,25411.295,313.60385,2940.7886,955.96716,0.7091795,-0.8163897,0.5775015,0.80281746,-0.5962249,1.0,2.0,2.0
2.7135732,0.3938855,41829.473,23185.23,29859.434,22033.482,32815.37,19164.33,44079.71,18766.793,21507.305,273.70157,3421.757,989.92554,0.7095857,-0.81571716,0.578451,0.7858569,-0.6184084,1.0,3.0,1.0
2.5,1.024621,41790.453,41447.758,41627.043,41663.04,41739.363,41759.71,41779.938,41783.023,41438.89,420.0,2560.0,926.14246,0.7099919,-0.8150435,0.5793997,0.76828355,-0.6401097,0.0,0.0,0.0
2.6952693,0.37167948,37019.01,23870.668,30805.293,23209.482,32368.27,21009.018,41886.664,22163.127,23697.885,291.052,3058.9714,1000.80005,0.7103981,-0.81436884,0.58034766,0.75011104,-0.66131186,1.0,1.0,2.0
2.694462,0.37130097,39746.992,24329.266,29889.578,24214.77,32080.98,20270.87,43343.492,20783.436,23026.26,287.73383,3271.5613,1002.26117,0.7108042,-0.813693,0.58129483,0.7313537,-0.6819984,1.0,2.0,1.0
2.5,1.143118,42918.773,42512.316,42703.824,42755.695,42860.285,42875.188,42914.46,42915.152,42526.766,430.0,2560.0,949.3176,0.71121037,-0.81301606,0.58224124,0.71202606,-0.702153,0.0,0.0,0.0
2.707553,0.3654214,36954.24,23988.484,30775.852,23098.352,32112.965,20683.893,42580.01,21682.207,23394.543,287.16116,3117.8994,1001.89154,0.7116166,-0.81233805,0.5831868,0.6921432,-0.7217602,1.0,1.0,2.0
2.697544,0.3118362,41515.484,26170.488,31478.68,25821.873,33574.258,21768.719,45520.28,22326.084,24864.072,290.8811,3322.9526,1037.3799,0.7120227,-0.811659,0.5841316,0.67172056,-0.7408046,1.0,2.0,1.0
2.5,1.113727,46084.375,45744.49,45903.453,45950.617,46006.137,46061.77,46073.164,46077.09,45752.215,439.99997,2560.0,973.7093,0.7124289,-0.8109787,0.5850756,0.65077424,-0.7592713,0.0,0.0,0.0
2.7321818,0.35207868,38727.164,25891.121,33095.812,24526.055,34683.29,21886.412,45505.85,23423.055,25100.26,282.66068,3065.4429,1016.05237,0.7128351,-0.8102974,0.58601886,0.6293204,-0.777146,1.0,1.0,3.0
2.7022095,0.48559225,39127.527,27938.242,33774.094,27611.922,33000.88,25746.12,42625.156,26473.086,27488.258,322.56888,2983.2737,995.10077,0.7132413,-0.809615,0.58696127,0.60737586,-0.79441464,1.0,2.0,2.0
2.7206159,0.38230586,45515.72,26191.176,33103.27,25308.328,36084.863,22072.004,48796.133,21741.512,24426.115,289.9919,3456.2341,1038.5358,0.7136474,-0.80893147,0.5879029,0.58495766,-0.8110638,1.0,3.0,1.0
2.5,1.162028,47590.25,47238.918,47412.2,47457.95,47531.2,47557.094,47580.867,47586.855,47242.695,450.0,2560.0,999.33386,0.71405363,-0.8082469,0.58884376,0.56208336,-0.82708055,0.0,0.0,0.0
2.7322335,0.33657488,40234.42,27003.066,34044.914,25566.453,36100.72,22947.908,46954.24,24181.531,26054.85,286.2843,3069.7112,1043.6797,0.7144598,-0.8075612,0.5897838,0.5387708,-0.8424524,1.0,1.0,3.0
2.7068458,0.48959613,39858.973,28575.633,34474.434,28622.027,33587.168,26465.137,43629.984,27274.34,28172.62,325.28888,2978.9927,1005.44196,0.714866,-0.8068744,0.59072304,0.5150381,-0.8571673,1.0,2.0,2.0
2.7352953,0.33023602,46807.37,27381.844,33949.504,26229.72,37257.66,23085.41,50695.387,22627.365,25323.107,289.1585,3478.2822,1049.3177,0.7152721,-0.8061865,0.59166145,0.49090376,-0.8712138,1.0,3.0,1.0
2.5,1.169124,51540.574,51161.52,51328.06,51392.625,51489.945,51502.527,51523.258,51532.887,51154.875,460.0,2560.0,1024.2662,0.71567833,-0.8054975,0.5925991,0.46638665,-0.88458097,0.0,0.0,0.0
2.7425156,0.29662266,41271.07,27714.484,34748.11,26307.402,36929.344,22947.402,48596.98,24515.969,26387.416,282.996,3084.2532,1074.6311,0.7160845,-0.8048075,0.59353596,0.44150585,-0.89725834,1.0,1.0,3.0
2.7137156,0.42845267,40455.277,29475.5,35334.566,29473.85,34374.47,26896.549,44896.203,27723.242,29151.414,321.6375,3012.9978,1014.24274,0.7164907,-0.8041163,0.594472,0.4162808,-0.90923613,1.0,2.0,2.0
2.7494733,0.28102863,47459.832,27906.363,34281.46,26273.22,37892.316,22861.107,51787.906,22481.664,25561.85,281.54782,3549.8884,1061.2471,0.71689683,-0.80342406,0.5954072,0.39073113,-0.92050487,1.0,3.0,1.0
2.5,0.839676,53056.88,52652.594,52897.0,52927.71,53010.66,53022.617,53049.586,53054.05,52687.83,470.0,2560.0,1051.2261,0.717303,-0.80273074,0.5963416,0.36487678,-0.93105584,0.0,0.0,0.0
2.7448864,0.27697614,42278.36,28300.25,35633.273,26733.734,38033.76,23333.184,50059.254,24922.25,26774.03,280.00754,3112.0562,1081.6271,0.7177092,-0.80203635,0.59727526,0.33873793,-0.9408808,1.0,1.0,3.0
2.7265546,0.42966232,42104.13,30481.879,36496.996,30225.105,35659.56,27978.338,46329.934,28525.492,29869.39,323.8317,2998.865,1020.0493,0.7181153,-0.8013408,0.59820807,0.31233492,-0.94997203,1.0,2.0,2.0
2.75815,0.31414622,49881.75,29867.848,36099.78,28331.133,40157.688,25017.012,54354.246,24170.457,26887.398,288.39072,3540.523,1072.7314,0.71852154,-0.8006442,0.59914005,0.28568837,-0.9583226,1.0,3.0,1.0
2.5,0.99366397,56273.918,55908.91,56082.703,56147.887,56187.4,56251.637,56263.133,56266.555,55894.832,480.0,2560.0,1077.2112,0.7189277,-0.79994655,0.60007125,0.25881904,-0.9659258,0.0,0.0,0.0
2.7496543,0.32525706,43290.125,29099.367,36215.35,27600.715,38795.195,24370.318,50859.465,26050.453,27500.203,290.43906,3080.8865,1100.6975,0.7193339,-0.7992478,0.6010016,0.23174791,-0.9727759,1.0,1.0,3.0
2.7357368,0.4237954,41489.457,29788.242,35935.258,29701.717,35059.656,26937.982,46022.215,27642.738,29264.102,318.2199,3058.7869,1019.2949,0.71974003,-0.798548,0.60193115,0.20449606,-0.9788674,1.0,2.0,2.0
2.7592926,0.3033184,52109.51,31887.805,37803.836,30729.98,41579.156,26978.973,56846.49,26256.363,29110.361,296.22638,3461.7983,1099.1487,0.72014624,-0.79784703,0.6028599,0.17708474,-0.9841956,1.0,3.0,1.0
2.5,1.182307,58966.13,58551.0,58754.92,58787.2,58874.477,58923.527,58953.395,58960.27,58555.266,490.00003,2560.0,1105.6455,0.7205524,-0.79714507,0.60378784,0.14953534,-0.98875636,0.0,0.0,0.0
2.7727761,0.29647908,43565.953,29397.75,36609.305,27499.742,39048.566,23432.596,51802.832,25905.402,27132.268,282.74976,3107.2837,1122.7028,0.7209586,-0.796442,0.60471493,0.12186934,-0.99254614,1.0,1.0,4.0
2.7188823,0.45314085,43383.17,33069.797,38384.59,33292.188,37517.477,30154.422,48579.383,32075.598,32561.234,333.27844,2918.9634,1023.3469,0.72136474,-0.7957378,0.60564125,0.09410831,-0.99556196,1.0,2.0,3.0
2.746491,0.44799492,47743.81,32672.7,39550.703,31878.26,39347.246,31101.715,50635.76,30666.832,31535.258,326.014,3112.1738,1029.0962,0.72177094,-0.79503256,0.6065667,0.0662739,-0.9978015,1.0,3.0,2.0
2.7820818,0.26083612,55063.1,32720.293,38985.797,30863.867,43519.69,26804.52,59131.42,25512.96,29646.516,287.28186,3688.8857,1133.8077,0.7221771,-0.79432625,0.6074914,0.03838781,-0.9992629,1.0,4.0,1.0
2.5,1.12271,62968.55,62447.31,62740.062,62797.133,62867.676,62901.367,62914.426,62920.86,62493.926,500.0,2560.0,1133.4287,0.7225833,-0.79361886,0.6084152,0.0104717845,-0.99994516,0.0,0.0,0.0
2.7647495,0.28198513,44176.855,29385.137,37199.754,27900.354,39648.047,24034.738,52307.395,26421.062,27601.537,285.74927,3176.5874,1090.6818,0.72298944,-0.7929104,0.6093382,-0.017452406,-0.9998477,1.0,1.0,3.0
2.7339575,0.39500606,40557.184,29024.887,35201.56,28828.137,34238.457,26687.672,45382.16,27367.648,28984.824,309.46582,3202.9321,1013.4161,0.7233956,-0.79220086,0.61026037,-0.045362987,-0.99897057,1.0,2.0,2.0
2.768967,0.101409644,45741.31,26358.3,32038.812,25205.113,36185.832,20474.816,52703.008,19912.016,23967.594,258.48145,3765.2483,1069.3702,0.7238018,-0.7914903,0.61118174,-0.073238194,-0.99731445,1.0,3.0,1.0
2.5,1.170644,64552.81,64122.004,64335.055,64382.652,64447.402,64515.8,64531.215,64538.953,64140.78,510.00003,2560.0,1163.2312,0.72420794,-0.79077864,0.61210227,-0.1010563,-0.99488074,0.0,0.0,0.0
2.8037918,0.2685154,42074.777,30609.926,40770.434,28104.568,45631.07,20189.035,50327.363,24541.277,28915.256,238.7638,3080.4062,1139.9382,0.72461414,-0.7900659,0.61302197,-0.1287956,-0.99167114,1.0,1.0,25.0
2.7515285,0.40740305,32897.883,25489.625,31661.805,25080.303,35660.8,20121.654,37084.625,22392.863,25154.322,239.74724,3308.1353,896.5349,0.7250203,-0.78935206,0.61394083,-0.15643446,-0.98768836,1.0,2.0,24.0
2.7322035,0.32706797,30572.605,22687.05,28831.512,21722.338,32056.055,17905.402,35483.715,19915.547,22185.82,208.65175,3323.4897,845.0892,0.7254265,-0.78863716,0.61485887,-0.18395135,-0.98293537,1.0,3.0,23.0
2.7355103,0.31835836,31930.316,21818.281,29641.938,20802.84,32168.875,17931.86,35666.168,19553.848,21138.605,208.92807,3341.2976,836.7745,0.72583264,-0.7879212,0.61577606,-0.2113248,-0.9774159,1.0,4.0,22.0
2.7413714,0.37470323,31681.855,21448.045,29196.043,21035.562,31045.54,17935.975,34277.16,19791.799,20615.732,199.85342,3276.5881,851.4811,0.72623885,-0.7872042,0.6166924,-0.23853345,-0.9711343,1.0,5.0,21.0
2.7125092,0.51205426,31539.426,22120.965,29510.133,23649.06,30345.238,20138.377,31886.193,22979.605,22866.357,216.40118,2997.6672,821.59814,0.726645,-0.7864861,0.617608,-0.26555613,-0.9640954,1.0,6.0,20.0
2.7145464,0.51154447,30113.746,21036.758,27927.668,22849.82,28049.8,19182.777,30016.89,22984.588,21678.104,210.34578,2906.9756,812.18134,0.7270512,-0.78576696,0.6185227,-0.2923717,-0.9563047,1.0,7.0,19.0
2.7124374,0.47798526,29680.43,20581.445,27081.137,22418.986,26661.098,18659.434,28740.373,22587.82,21255.96,200.32683,2845.629,808.995,0.72745734,-0.7850467,0.61943656,-0.3189593,-0.9477684,1.0,8.0,18.0
2.7039213,0.50452816,29219.574,21104.57,27106.387,23724.59,26064.746,19858.312,27759.904,24063.375,22733.531,198.05626,2693.495,796.88654,0.72786355,-0.7843254,0.6203496,-0.3452982,-0.938493,1.0,9.0,17.0
2.7086504,0.47284827,28699.715,20378.479,26460.266,22685.195,24936.375,19542.932,26109.084,23579.594,21394.201,184.81465,2609.5151,785.40564,0.7282697,-0.78360313,0.6212618,-0.37136784,-0.9284858,1.0,10.0,16.0
2.7176764,0.494298,27009.54,19005.31,24686.09,21186.277,23319.36,18213.799,23786.506,22332.078,19346.068,172.94826,2578.258,754.1701,0.7286759,-0.7828797,0.6221731,-0.3971479,-0.91775465,1.0,11.0,15.0
2.7186198,0.5042372,25842.86,18163.883,23793.688,19923.01,21627.363,17073.334,22304.238,21280.848,17744.32,170.0904,2565.046,742.91156,0.72908205,-0.7821552,0.6230836,-0.42261827,-0.9063078,1.0,12.0,14.0
2.7081332,0.5235658,24648.844,17925.902,23061.096,19957.385,20596.773,17148.877,20857.375,20504.86,18485.428,165.61394,2561.3667,748.87836,0.7294882,-0.7814297,0.6239933,-0.4477591,-0.89415425,1.0,13.0,13.0
2.717993,0.5363293,23864.797,16837.334,22883.602,17947.803,19469.371,16269.137,19239.824,18772.713,17288.496,157.1098,2572.771,732.29767,0.7298944,-0.7807031,0.62490207,-0.47255078,-0.8813034,1.0,14.0,12.0
2.7221527,0.5323507,22783.127,16644.879,22690.562,17915.344,19066.873,16266.021,18510.18,18323.645,17794.828,152.27289,2548.0117,735.5383,0.73030055,-0.77997553,0.62581,-0.49697396,-0.8677654,1.0,15.0,11.0
2.7322917,0.503575,21713.139,15822.349,22061.246,16571.438,18460.664,14464.222,18246.238,17312.139,16228.039,141.42516,2548.2976,723.2887,0.73070675,-0.7792468,0.62671715,-0.5210096,-0.8535508,1.0,16.0,10.0
2.7427456,0.42019582,21762.812,14857.15,21600.145,15237.885,18587.824,13326.657,18624.918,15543.257,15685.982,131.68782,2573.2773,737.93176,0.7311129,-0.77851707,0.62762344,-0.54463905,-0.83867055,1.0,17.0,9.0
2.7378654,0.46674547,20415.238,14241.23,21325.342,14523.621,17879.73,12581.507,17782.334,15211.788,14698.864,129.89423,2613.3574,728.34784,0.7315191,-0.77778625,0.62852883,-0.56784374,-0.8231364,1.0,18.0,8.0
2.7342381,0.47168696,19648.477,14450.498,21252.623,14807.799,18063.625,12924.349,17437.562,15194.001,15597.963,135.51927,2584.7407,729.05084,0.73192525,-0.7770544,0.6294334,-0.5906057,-0.8069603,1.0,19.0,7.0
2.7151618,0.5227746,20023.543,16108.696,22565.488,16198.16,18149.082,15173.32,17350.852,17317.844,17326.922,144.2723,2470.7915,742.301,0.73233145,-0.77632153,0.6303371,-0.61290705,-0.790155,1.0,20.0,6.0
2.7250695,0.5400045,20476.912,15617.352,22592.969,16055.953,18988.395,15099.237,18213.777,17129.117,16970.346,139.1041,2538.228,738.9778,0.7327376,-0.77558756,0.63124,-0.6347305,-0.77273357,1.0,21.0,5.0
2.7221596,0.5835084,21979.195,18372.408,24617.777,17939.73,20976.0,17742.164,19649.805,20022.78,19277.229,163.2421,2468.5928,747.69995,0.7331438,-0.7748526,0.632142,-0.656059,-0.7547096,1.0,22.0,4.0
2.7059493,0.5645095,20785.477,17517.73,23408.5,17138.531,19839.03,17086.592,18805.916,20003.617,19491.818,166.01662,2462.2773,763.5422,0.73354995,-0.7741165,0.63304317,-0.67687595,-0.7360971,1.0,23.0,3.0
2.7234616,0.59329545,21155.059,17622.875,24726.05,16446.508,20984.32,17902.756,18914.795,19613.807,19311.516,180.63316,2607.3066,776.941,0.73395616,-0.7733794,0.63394344,-0.69716513,-0.7169106,1.0,24.0,2.0
2.8305058,0.1281671,30382.3,21784.469,21859.531,18723.24,28068.625,15336.307,31309.36,19292.883,20253.836,148.3903,3019.4287,940.50464,0.7343623,-0.77264124,0.6348429,-0.7169106,-0.69716513,1.0,25.0,1.0
2.5,1.182902,98977.8,98517.336,98727.11,98780.22,98855.34,98897.03,98931.65,98959.36,98521.51,550.0,2560.0,1294.3032,0.7347685,-0.771902,0.6357415,-0.7360971,-0.67687595,0.0,0.0,0.0
2.9297357,0.0,43911.035,26941.57,36086.89,24986.496,40772.555,17420.854,54614.734,20013.756,25212.955,217.86246,3165.9272,1223.9382,0.73517466,-0.7711618,0.6366392,-0.7547096,-0.656059,1.0,1.0,5.0
2.8052955,0.27144048,39255.09,29962.879,34535.676,31086.85,33574.668,24881.03,46380.09,27746.566,30480.72,266.5989,2982.5706,1025.5742,0.7355808,-0.77042055,0.63753605,-0.77273357,-0.6347305,1.0,2.0,4.0
2.7980282,0.32548708,41214.273,29552.773,34906.438,29871.795,33963.79,26474.605,45986.22,28437.008,30436.45,268.36218,3013.6523,997.03723,0.735987,-0.7696782,0.638432,-0.790155,-0.61290705,1.0,3.0,3.0
2.8297787,0.33013397,43802.434,29486.875,36500.39,28492.166,35946.086,27257.137,45925.43,26940.297,29819.799,268.59943,3192.2444,1001.66833,0.73639315,-0.76893485,0.63932717,-0.8069603,-0.5906057,1.0,4.0,2.0
2.9089472,0.013088107,50767.24,27772.973,32537.102,25233.182,39105.742,18622.2,58016.316,18540.71,24061.178,201.10773,3797.4072,1159.1965,0.73679936,-0.76819044,0.6402214,-0.8231364,-0.56784374,1.0,5.0,1.0
2.5,0.998384,81550.39,81100.305,81339.1,81375.05,81455.016,81495.65,81511.15,81528.97,81110.44,560.0,2560.0,1326.1292,0.7372055,-0.76744497,0.64111483,-0.83867055,-0.54463905,0.0,0.0,0.0
2.958848,0.120985836,50352.363,32609.11,47310.473,31553.79,55345.3,22566.865,60012.71,25791.223,30956.137,249.72269,2636.8984,1195.3188,0.7376117,-0.7666985,0.64200735,-0.8535508,-0.5210096,1.0,1.0,37.0
2.8984795,0.09559286,34090.93,19662.408,29538.633,17371.154,38709.516,13669.639,38442.64,12744.076,18033.42,171.0214,3362.5244,814.52844,0.73801786,-0.7659509,0.64289904,-0.8677654,-0.49697396,1.0,2.0,36.0
2.8723824,0.0,31327.027,17002.938,25774.777,14830.035,32821.94,12423.902,36687.188,9963.519,15181.766,135.33243,3332.919,818.0886,0.73842406,-0.7652024,0.6437898,-0.8813034,-0.47255078,1.0,3.0,35.0
2.874416,0.0,32164.297,14583.147,26666.594,11647.229,32632.238,11139.842,36519.723,8251.197,12799.398,127.51433,3489.1438,787.54346,0.7388302,-0.76445276,0.6446797,-0.89415425,-0.4477591,1.0,4.0,34.0
2.8737717,0.0390203,30614.086,13024.729,25107.98,10636.363,30781.227,10188.163,33607.164,7668.5,11375.649,125.68315,3443.5654,800.7675,0.7392364,-0.76370215,0.6455688,-0.9063078,-0.42261827,1.0,5.0,33.0
2.857928,0.12327802,30296.46,12265.613,25206.234,11015.154,29524.902,10741.005,32015.928,8702.088,11664.379,129.0902,3359.4678,783.37506,0.73964256,-0.7629505,0.64645696,-0.91775465,-0.3971479,1.0,6.0,32.0
2.8451383,0.19441375,30192.59,13020.026,25436.23,12115.358,28249.168,12099.258,30892.402,11287.143,12676.295,144.59995,3254.9385,789.17474,0.74004877,-0.7621978,0.64734423,-0.9284858,-0.37136784,1.0,7.0,31.0
2.8412597,0.19991723,31166.754,12112.898,25643.996,11482.836,28098.344,11112.83,29846.77,10359.868,11589.259,143.30486,3251.434,774.46844,0.7404549,-0.76144403,0.6482307,-0.938493,-0.3452982,1.0,8.0,30.0
2.8247526,0.25012365,30847.559,13190.045,25910.723,13946.197,27911.367,12619.842,28745.03,12313.721,13520.623,151.94672,3094.8308,767.049,0.7408611,-0.76068926,0.6491162,-0.9477684,-0.3189593,1.0,9.0,29.0
2.7918541,0.30642742,30642.914,14501.252,26348.465,15929.422,27852.824,14311.727,27440.781,14763.826,15542.922,152.16998,2984.2664,735.17,0.74126726,-0.7599335,0.6500009,-0.9563047,-0.2923717,1.0,10.0,28.0
2.7904286,0.32298744,29263.09,13278.826,25060.273,15300.443,25982.402,13457.672,25603.059,14614.818,14756.607,144.42706,2887.5845,726.22974,0.7416734,-0.7591767,0.6508846,-0.9640954,-0.26555613,1.0,11.0,27.0
2.7684495,0.3387618,27930.219,13676.716,24035.734,16492.014,24225.41,14125.05,24039.668,15964.994,15448.324,140.47636,2753.3152,723.55273,0.7420796,-0.7584188,0.65176755,-0.9711343,-0.23853345,1.0,12.0,26.0
2.7713838,0.33419654,26894.7,13116.352,22793.062,15393.08,22600.656,12840.265,22654.277,15388.067,14473.388,127.6927,2728.954,726.6783,0.74248576,-0.7576599,0.6526496,-0.9774159,-0.2113248,1.0,13.0,25.0
2.7674403,0.35161796,25358.46,13062.349,22648.566,15826.857,20561.752,12627.941,20991.668,16336.46,14323.682,127.34068,2626.3516,732.9911,0.74289197,-0.7569,0.6535307,-0.98293537,-0.18395135,1.0,14.0,24.0
2.761691,0.3776238,23696.59,13501.373,22284.838,16762.164,19074.629,12822.8125,19338.113,17581.469,14627.396,126.9796,2519.4028,748.6383,0.7432981,-0.7561391,0.65441096,-0.98768836,-0.15643446,1.0,15.0,23.0
2.73983,0.43733466,21835.785,14137.44,21725.352,17716.24,17740.059,12942.193,17449.648,19216.852,14904.586,126.77739,2429.561,746.64124,0.7437043,-0.7553771,0.6552903,-0.99167114,-0.1287956,1.0,16.0,22.0
2.7403784,0.43094662,20153.904,12503.768,20516.27,15722.699,15943.031,11493.865,16522.0,17957.664,13050.996,123.49236,2468.4827,749.9574,0.74411047,-0.7546142,0.6561688,-0.99488074,-0.1010563,1.0,17.0,21.0
2.7240064,0.45721337,18501.85,11706.025,19209.348,15596.307,14556.711,10911.885,15301.766,16945.867,13311.705,120.79439,2506.3245,740.22394,0.7445167,-0.75385016,0.6570464,-0.99731445,-0.073238194,1.0,18.0,20.0
2.713148,0.46780783,16817.238,10246.113,18091.033,14406.498,12887.041,9884.03,13761.215,15620.156,12341.475,113.18065,2565.1562,727.72235,0.7449228,-0.75308514,0.6579231,-0.99897057,-0.045362987,1.0,19.0,19.0
2.6954634,0.48056605,15307.613,10268.482,17613.824,14668.507,11623.555,10364.617,12140.671,15830.679,12824.62,110.59151,2584.5059,717.0643,0.745329,-0.7523191,0.6587989,-0.9998477,-0.017452406,1.0,20.0,18.0
2.696377,0.47471067,14375.599,8890.797,16775.533,12982.473,10553.429,8450.753,11111.889,13854.119,10939.396,97.240036,2723.6538,694.93005,0.74573517,-0.75155205,0.6596738,-0.99994516,0.0104717845,1.0,21.0,17.0
2.683247,0.4812938,13177.199,8263.949,15923.397,12528.867,9333.305,7702.6846,9778.699,13180.621,10577.379,87.938675,2789.3867,686.53723,0.7461414,-0.750784,0.66054785,-0.9992629,0.03838781,1.0,22.0,16.0
2.6832006,0.47110543,12081.076,7409.4004,14936.375,10624.0205,8458.808,6738.8716,8505.032,11919.816,9409.056,79.64406,2827.3477,679.28656,0.7465475,-0.7500149,0.66142094,-0.9978015,0.0662739,1.0,23.0,15.0
2.6710038,0.46531186,11146.393,7133.7676,14216.84,10443.65,7573.7217,6526.3594,7948.7363,11765.494,9386.249,76.46461,2840.4875,680.85144,0.7469537,-0.74924475,0.6622932,-0.99556196,0.09410831,1.0,24.0,14.0
2.6719174,0.45974508,10277.223,6302.7803,13637.984,9797.967,7071.709,5639.1567,7193.098,10456.698,8966.577,69.72523,2924.5342,665.5053,0.7473599,-0.74847364,0.66316456,-0.99254614,0.12186934,1.0,25.0,13.0
2.654014,0.49027544,9888.966,6865.3545,13949.769,9549.045,6706.594,6422.908,6480.5034,11513.094,9205.504,74.30169,2881.0854,676.7085,0.747766,-0.7477015,0.66403496,-0.98875636,0.14953534,1.0,26.0,12.0
2.648336,0.49833623,8809.584,6722.692,13640.1875,9334.524,6709.96,6295.1445,6267.002,11300.058,9669.09,73.95723,2897.3584,681.28217,0.7481722,-0.7469284,0.66490453,-0.9841956,0.17708474,1.0,27.0,11.0
2.6376376,0.53961855,8327.233,7564.4966,14157.72,9638.939,7140.917,7134.939,6202.1074,12710.58,10207.169,77.25372,2835.1943,684.4868,0.74857837,-0.7461542,0.66577315,-0.9788674,0.20449606,1.0,28.0,10.0
2.6488273,0.5047286,8317.199,5668.182,14093.332,6819.59,6762.2554,5681.047,6497.172,10160.857,8456.793,72.20083,2950.8015,691.89825,0.7489846,-0.74537903,0.6666409,-0.9727759,0.23174791,1.0,29.0,9.0
2.6459396,0.5205306,7614.4565,5870.029,13885.165,6951.901,6299.9736,5483.6377,6224.92,10172.033,8618.873,67.265274,2881.5464,704.5149,0.7493907,-0.74460286,0.6675077,-0.9659258,0.25881904,1.0,30.0,8.0
2.6428342,0.5724157,6587.6035,6038.7163,13454.959,7445.32,6045.4873,6252.0195,4691.014,10906.912,9627.8955,73.03264,2793.8174,717.1436,0.7497969,-0.7438257,0.66837364,-0.9583226,0.28568837,1.0,31.0,7.0
2.6339438,0.5624196,6572.2305,5403.41,13434.967,6217.8633,5770.9297,6098.4053,5005.7266,10355.295,8415.466,71.03035,2758.3896,731.89484,0.7502031,-0.7430475,0.6692387,-0.94997203,0.31233492,1.0,32.0,6.0
2.628006,0.584642,7351.2974,4762.1724,13654.588,5810.254,6504.252,6257.6826,5989.836,9359.471,7537.172,66.004715,2808.7185,735.59106,0.7506093,-0.7422683,0.67010283,-0.9408808,0.33873793,1.0,33.0,5.0
2.6396153,0.5404155,7327.4854,4355.347,13490.445,4391.0684,6946.104,5098.67,6264.542,7628.3076,6713.376,69.61575,2868.6912,754.21027,0.7510154,-0.7414881,0.670966,-0.93105584,0.36487678,1.0,34.0,4.0
2.6140943,0.5240216,4370.503,3880.859,11599.226,4263.171,4481.9927,4135.6885,3327.4487,7365.4023,6975.632,64.43254,2729.7075,786.21783,0.75142163,-0.74070686,0.6718283,-0.92050487,0.39073113,1.0,35.0,3.0
2.609674,0.6052462,3246.7366,3919.234,11491.869,4369.2812,5564.355,4875.92,2213.565,7422.8896,8008.5693,50.748535,2579.2493,828.046,0.7518278,-0.73992467,0.67268974,-0.90923613,0.4162808,1.0,36.0,2.0
