time,split,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb
1637592606.0,train,3.5,0.880249,54337.945,53899.03,54096.771,54140.627,54248.335,54291.183,54313.747,54316.606,53886.593,470.0,4096.0,1049.710592
1637592619.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592632.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592645.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592658.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592671.0,train,3.5,1.02434,56057.869,55684.546,55872.425,55926.806,56022.048,56033.51,56040.428,56042.986,55693.542,480.0,4096.0,1075.318784
1637592684.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592697.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592710.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592723.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592736.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592749.0,train,3.5,1.014625,59247.064,58845.086,59039.977,59076.744,59160.808,59216.08,59230.342,59237.243,58828.128,490.0,4096.0,1103.495168
1637592762.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592775.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592788.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592801.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592814.0,train,3.5,1.010742,63239.081,62693.753,62913.185,62953.312,63103.663,63130.878,63187.88,63203.138,62721.403,500.0,4096.0,1132.765184
1637592827.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592840.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592853.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592866.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592879.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592892.0,train,3.5,1.2649402,65372.394,64878.85,65215.594,65234.415,65315.776,65337.875,65347.558,65351.835,64894.749,510.0,4096.0,1161.216
1637592905.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592918.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592931.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592944.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592957.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592970.0,train,3.5,1.234343,68634.48,68231.835,68470.702,68492.327,68577.25,68606.054,68618.676,68626.779,68231.077,520.0,4096.0,1190.842368
1637592983.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637592996.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593009.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593022.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593035.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593048.0,train,3.5,0.937307,71243.013,70843.948,71109.532,71128.946,71199.139,71216.782,71225.084,71228.063,70798.355,520.0,4096.0,1221.533696
1637593061.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593074.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593087.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593100.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593113.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593126.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593139.0,train,3.5,1.129446,74835.68,74334.822,74583.671,74660.889,74736.257,74793.984,74814.202,74817.699,74324.575,520.0,4096.0,1253.298176
1637593152.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593165.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593178.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593191.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593204.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593217.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593230.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593243.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593256.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593269.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593282.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593295.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593308.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593321.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593334.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593347.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593360.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593373.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593386.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593399.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593412.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593425.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593438.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593451.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593464.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593477.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593490.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593503.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593516.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593529.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593542.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593555.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593568.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593581.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593594.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593607.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593620.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593633.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593646.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593659.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593672.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593685.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593698.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593711.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593724.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593737.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593750.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593763.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593776.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593789.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593802.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593815.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593828.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593841.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593854.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593867.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593880.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593893.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593906.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593919.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593932.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637593945.0,train,3.5,0.006934,370.37,365.401,369.758,369.758,370.254,370.254,370.254,370.254,363.491,10.0,3840.0,1504.886784
1637593958.0,train,3.5,0.016525,408.28,357.448,402.696,402.696,403.894,404.012,404.012,404.012,369.508,20.0,3840.0,1579.446272
1637593971.0,train,3.5,0.016525,452.889,442.21,447.877,450.314,451.702,452.733,452.826,452.826,439.692,30.0,3840.0,1604.268032
1637593984.0,train,3.5,0.088014,625.754,601.385,612.756,612.775,616.791,624.985,625.62,625.62,598.374,40.0,3840.0,1658.363904
1637593997.0,train,3.5,0.097338,933.72,891.555,914.379,915.064,924.948,928.781,930.912,933.539,893.857,60.0,3840.0,1816.629248
1637594010.0,train,3.5,0.246121,1094.254,1040.065,1064.989,1074.219,1081.535,1083.47,1085.495,1085.818,1030.159,70.0,3840.0,1838.194688
1637594023.0,train,3.5,0.296525,1149.63,1095.672,1123.641,1132.671,1143.469,1146.976,1147.593,1147.823,1093.812,80.0,3840.0,1843.965952
1637594036.0,train,3.5,0.296525,1386.349,1339.342,1365.398,1365.956,1370.199,1374.725,1385.128,1386.181,1330.582,90.0,3840.0,1843.965952
1637594049.0,train,3.5,0.543607,3246.228,3157.537,3214.323,3216.242,3232.83,3239.56,3244.453,3245.184,3167.211,100.0,3840.0,1843.965952
1637594062.0,train,3.5,0.262418,1581.823,1514.628,1552.53,1554.15,1565.872,1572.26,1574.818,1576.229,1509.968,110.0,3840.0,435.478528
1637594075.0,train,3.5,0.432206,1748.947,1672.307,1718.477,1719.903,1735.602,1742.607,1744.074,1744.347,1673.95,120.0,3840.0,442.236928
1637594088.0,train,3.5,0.47322,1887.597,1800.213,1840.116,1855.024,1864.977,1875.422,1878.969,1881.038,1800.012,130.0,3840.0,450.138112
1637594101.0,train,3.5,0.47322,2147.736,2071.187,2110.162,2112.714,2132.765,2136.838,2140.87,2141.429,2056.049,140.0,3840.0,455.7824
1637594114.0,train,3.5,0.532633,6209.237,6093.657,6177.894,6187.91,6195.941,6203.941,6208.638,6208.833,6104.2,150.0,3840.0,462.331904
1637594127.0,train,3.5,0.502183,2318.629,2214.868,2278.82,2282.759,2297.04,2309.28,2310.351,2315.322,2213.216,160.0,3840.0,471.269376
1637594140.0,train,3.5,0.605947,2863.888,2784.45,2833.632,2835.0,2841.447,2846.516,2857.531,2861.205,2751.106,170.0,3840.0,480.493568
1637594153.0,train,3.5,0.447686,9091.616,8979.018,9036.652,9053.025,9070.633,9073.665,9077.256,9083.14,8981.779,180.0,3840.0,535.842816
1637594166.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594179.0,train,3.5,0.526672,10070.957,9939.674,10026.598,10030.653,10047.786,10059.461,10066.667,10067.152,9944.914,190.0,3840.0,544.72704
1637594192.0,train,3.5,0.508764,10554.433,10438.711,10491.378,10501.016,10521.708,10541.731,10547.953,10551.388,10431.782,200.0,3840.0,553.668608
1637594205.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594218.0,train,3.5,0.611911,12583.26,12454.516,12527.811,12539.33,12559.073,12565.992,12569.964,12573.573,12452.848,210.0,3840.0,563.048448
1637594231.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594244.0,train,3.5,0.526772,10453.905,10293.218,10398.039,10405.384,10427.601,10430.875,10433.672,10444.262,10304.914,220.0,3840.0,573.530112
1637594257.0,train,3.5,0.661225,11475.821,11336.041,11410.42,11428.591,11451.508,11455.56,11469.639,11470.994,11334.575,230.0,3840.0,587.067392
1637594270.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594283.0,train,3.5,0.812375,13601.585,13391.692,13514.273,13528.364,13575.062,13582.544,13591.664,13593.871,13401.527,240.0,3840.0,597.62688
1637594296.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594309.0,train,3.5,0.89792,10123.066,9907.414,10020.739,10038.28,10080.202,10106.015,10112.532,10113.645,9915.527,250.0,3840.0,611.966976
1637594322.0,train,3.5,0.616647,11780.733,11563.075,11668.776,11703.28,11746.839,11758.094,11768.974,11777.631,11566.419,260.0,3840.0,623.566848
1637594335.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594348.0,train,3.5,0.829835,13904.032,13628.406,13770.37,13810.201,13863.701,13884.4,13891.051,13892.809,13637.985,270.0,3840.0,638.38208
1637594361.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594374.0,train,3.5,0.88715,11466.346,11251.933,11375.945,11387.77,11435.377,11449.133,11465.626,11465.845,11257.947,280.0,3840.0,651.542528
1637594387.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594400.0,train,3.5,0.799642,13557.545,13323.373,13468.62,13484.551,13519.076,13541.256,13548.576,13548.981,13336.082,290.0,3840.0,667.004928
1637594413.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594426.0,train,3.5,0.998832,15967.757,15732.873,15864.467,15881.72,15912.467,15940.75,15954.456,15955.53,15724.31,300.0,3840.0,682.172416
1637594439.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594452.0,train,3.5,1.2649402,17360.322,17100.52,17259.531,17285.272,17333.482,17347.213,17356.671,17357.95,17104.605,310.0,3840.0,698.175488
1637594465.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594478.0,train,3.5,0.791065,19621.082,19335.128,19462.714,19494.643,19574.579,19596.121,19609.963,19612.517,19339.269,320.0,3840.0,714.432512
1637594491.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594504.0,train,3.5,0.736517,20436.977,20177.403,20302.046,20344.299,20393.484,20415.119,20424.252,20425.2,20176.52,330.0,3840.0,731.459584
1637594517.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594530.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594543.0,train,3.5,1.086436,24401.639,24106.492,24281.097,24300.001,24353.979,24368.651,24382.953,24388.123,24118.435,340.0,3840.0,749.154304
1637594556.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594569.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594582.0,train,3.5,1.091362,23951.293,23589.648,23735.839,23765.541,23860.441,23877.102,23922.713,23929.111,23599.662,350.0,3840.0,768.602112
1637594595.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594608.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594621.0,train,3.5,1.2649402,27126.694,26891.904,27018.154,27034.567,27085.49,27112.433,27120.217,27124.925,26883.931,360.0,3840.0,786.763776
1637594634.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594647.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594660.0,train,3.5,1.2649402,29156.43,28876.077,29010.601,29049.954,29125.973,29140.756,29150.043,29154.701,28862.367,370.0,3840.0,804.827136
1637594673.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594686.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594699.0,train,3.5,1.031977,30645.998,30337.858,30491.75,30547.161,30591.864,30619.069,30625.697,30641.815,30346.977,380.0,3840.0,824.979456
1637594712.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594725.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594738.0,train,3.5,1.031977,33877.087,33577.215,33720.817,33740.621,33831.356,33865.201,33872.72,33873.85,33568.407,390.0,3840.0,845.463552
1637594751.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594764.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594777.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594790.0,train,3.5,1.017837,36556.251,36209.962,36348.184,36406.606,36500.288,36512.873,36530.434,36539.737,36201.209,400.0,3840.0,870.137856
1637594803.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594816.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594829.0,train,3.5,1.005473,36690.962,36353.21,36544.892,36606.031,36634.965,36661.165,36666.574,36678.124,36364.478,410.0,3840.0,890.212352
1637594842.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594855.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594868.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594881.0,train,3.5,1.049982,40964.81,40675.183,40831.934,40867.16,40914.309,40939.108,40952.501,40959.858,40666.636,420.0,3840.0,912.801792
1637594894.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594907.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594920.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594933.0,train,3.5,1.079085,43762.747,43478.913,43648.317,43665.945,43718.799,43745.517,43754.744,43758.038,43464.008,430.0,3840.0,936.91904
1637594946.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594959.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594972.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637594985.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
